 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 5.    Time:  10:58:48
 Units: L = cm   , T = days , M = mmol 



                               Node( 91)

         time         h        theta    Temp   
        157.8045      -71.05  0.2716   20.000
        158.0000      -70.58  0.2722   20.000
        158.0010      -70.59  0.2722   20.000
        158.0023      -70.58  0.2722   20.000
        158.0040      -70.58  0.2722   20.000
        158.0062      -70.57  0.2722   20.000
        158.0090      -70.57  0.2723   20.000
        158.0128      -70.56  0.2723   20.000
        158.0176      -70.55  0.2723   20.000
        158.0239      -70.53  0.2723   20.000
        158.0320      -70.51  0.2723   20.000
        158.0426      -70.48  0.2724   20.000
        158.0564      -70.45  0.2724   20.000
        158.0743      -70.41  0.2725   20.000
        158.0976      -70.35  0.2725   20.000
        158.1279      -70.27  0.2726   20.000
        158.1673      -70.17  0.2728   20.000
        158.2185      -70.04  0.2729   20.000
        158.2850      -69.86  0.2732   20.000
        158.3744      -69.62  0.2735   20.000
        158.4787      -69.33  0.2739   20.000
        158.6090      -68.95  0.2744   20.000
        158.8045      -68.37  0.2751   20.000
        159.0000      -67.78  0.2759   20.000
        159.0010      -67.78  0.2759   20.000
        159.0023      -67.78  0.2759   20.000
        159.0040      -67.77  0.2759   20.000
        159.0062      -67.77  0.2759   20.000
        159.0090      -67.76  0.2759   20.000
        159.0128      -67.75  0.2759   20.000
        159.0176      -67.73  0.2760   20.000
        159.0239      -67.71  0.2760   20.000
        159.0320      -67.69  0.2760   20.000
        159.0426      -67.66  0.2761   20.000
        159.0564      -67.61  0.2761   20.000
        159.0743      -67.56  0.2762   20.000
        159.0976      -67.49  0.2763   20.000
        159.1279      -67.40  0.2764   20.000
        159.1673      -67.28  0.2766   20.000
        159.2185      -67.12  0.2768   20.000
        159.2850      -66.92  0.2770   20.000
        159.3744      -66.64  0.2774   20.000
        159.4787      -66.32  0.2778   20.000
        159.6090      -65.92  0.2783   20.000
        159.8045      -65.30  0.2792   20.000
        160.0000      -64.68  0.2800   20.000
        160.2500      -63.87  0.2810   20.000
        160.6250      -62.60  0.2827   20.000
        161.0000      -61.31  0.2844   20.000
        161.0010      -61.31  0.2844   20.000
        161.0023      -61.30  0.2844   20.000
        161.0040      -61.30  0.2844   20.000
        161.0062      -61.29  0.2844   20.000
        161.0090      -61.28  0.2844   20.000
        161.0128      -61.27  0.2844   20.000
        161.0176      -61.25  0.2845   20.000
        161.0239      -61.23  0.2845   20.000
        161.0320      -61.20  0.2845   20.000
        161.0426      -61.16  0.2846   20.000
        161.0564      -61.11  0.2846   20.000
        161.0743      -61.05  0.2847   20.000
        161.0976      -60.97  0.2848   20.000
        161.1279      -60.87  0.2850   20.000
        161.1673      -60.73  0.2851   20.000
        161.2185      -60.56  0.2854   20.000
        161.2850      -60.33  0.2857   20.000
        161.3744      -60.03  0.2861   20.000
        161.4787      -59.73  0.2865   20.000
        161.6090      -59.36  0.2872   20.000
        161.8045      -58.82  0.2881   20.000
        162.0000      -58.30  0.2889   20.000
        162.2500      -57.71  0.2899   20.000
        162.5000      -57.19  0.2908   20.000
        162.7500      -56.74  0.2916   20.000
        163.0000      -56.35  0.2922   20.000
        163.0010      -56.35  0.2922   20.000
        163.0023      -56.34  0.2922   20.000
        163.0040      -56.34  0.2922   20.000
        163.0062      -56.34  0.2922   20.000
        163.0090      -56.33  0.2922   20.000
        163.0128      -56.33  0.2922   20.000
        163.0176      -56.32  0.2923   20.000
        163.0239      -56.31  0.2923   20.000
        163.0320      -56.30  0.2923   20.000
        163.0426      -56.28  0.2923   20.000
        163.0564      -56.26  0.2924   20.000
        163.0743      -56.24  0.2924   20.000
        163.0976      -56.20  0.2925   20.000
        163.1279      -56.16  0.2925   20.000
        163.1673      -56.11  0.2926   20.000
        163.2185      -56.04  0.2927   20.000
        163.2850      -55.95  0.2929   20.000
        163.3744      -55.85  0.2931   20.000
        163.4787      -55.74  0.2932   20.000
        163.6090      -55.61  0.2935   20.000
        163.8045      -55.45  0.2937   20.000
        164.0000      -55.32  0.2939   20.000
end
