 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 5.    Time:  12:37: 6
 Units: L = cm   , T = days , M = mg   



                               Node( 10)                                 Node( 26)                                 Node( 51)                                 Node( 85)                                 Node(101)

         time         h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc     
         25.5729        0.00  0.3500   20.000  0.6800E-09          0.00  0.3500   20.000  0.1034E-07          0.00  0.3500   20.000  0.1046E-06          0.00  0.3500   20.000  0.7393E-06          0.00  0.3500   20.000  0.1346E-05
         25.5924        0.00  0.3500   20.000  0.6776E-09          0.00  0.3500   20.000  0.1030E-07          0.00  0.3500   20.000  0.1042E-06          0.00  0.3500   20.000  0.7367E-06          0.00  0.3500   20.000  0.1341E-05
         25.6118        0.00  0.3500   20.000  0.6752E-09          0.00  0.3500   20.000  0.1026E-07          0.00  0.3500   20.000  0.1039E-06          0.00  0.3500   20.000  0.7342E-06          0.00  0.3500   20.000  0.1336E-05
         25.6313        0.00  0.3500   20.000  0.6728E-09          0.00  0.3500   20.000  0.1023E-07          0.00  0.3500   20.000  0.1035E-06          0.00  0.3500   20.000  0.7316E-06          0.00  0.3500   20.000  0.1332E-05
         25.6508        0.00  0.3500   20.000  0.6705E-09          0.00  0.3500   20.000  0.1019E-07          0.00  0.3500   20.000  0.1031E-06          0.00  0.3500   20.000  0.7291E-06          0.00  0.3500   20.000  0.1327E-05
         25.6703        0.00  0.3500   20.000  0.6681E-09          0.00  0.3500   20.000  0.1016E-07          0.00  0.3500   20.000  0.1028E-06          0.00  0.3500   20.000  0.7265E-06          0.00  0.3500   20.000  0.1323E-05
         25.6898        0.00  0.3500   20.000  0.6658E-09          0.00  0.3500   20.000  0.1012E-07          0.00  0.3500   20.000  0.1024E-06          0.00  0.3500   20.000  0.7240E-06          0.00  0.3500   20.000  0.1318E-05
         25.7093        0.00  0.3500   20.000  0.6634E-09          0.00  0.3500   20.000  0.1009E-07          0.00  0.3500   20.000  0.1021E-06          0.00  0.3500   20.000  0.7215E-06          0.00  0.3500   20.000  0.1313E-05
         25.7288        0.00  0.3500   20.000  0.6611E-09          0.00  0.3500   20.000  0.1005E-07          0.00  0.3500   20.000  0.1017E-06          0.00  0.3500   20.000  0.7190E-06          0.00  0.3500   20.000  0.1309E-05
         25.7482        0.00  0.3500   20.000  0.6588E-09          0.00  0.3500   20.000  0.1002E-07          0.00  0.3500   20.000  0.1013E-06          0.00  0.3500   20.000  0.7165E-06          0.00  0.3500   20.000  0.1304E-05
         25.7677        0.00  0.3500   20.000  0.6565E-09          0.00  0.3500   20.000  0.9980E-08          0.00  0.3500   20.000  0.1010E-06          0.00  0.3500   20.000  0.7140E-06          0.00  0.3500   20.000  0.1300E-05
         25.7872        0.00  0.3500   20.000  0.6542E-09          0.00  0.3500   20.000  0.9946E-08          0.00  0.3500   20.000  0.1006E-06          0.00  0.3500   20.000  0.7115E-06          0.00  0.3500   20.000  0.1295E-05
         25.8067        0.00  0.3500   20.000  0.6519E-09          0.00  0.3500   20.000  0.9911E-08          0.00  0.3500   20.000  0.1003E-06          0.00  0.3500   20.000  0.7091E-06          0.00  0.3500   20.000  0.1291E-05
         25.8262        0.00  0.3500   20.000  0.6496E-09          0.00  0.3500   20.000  0.9876E-08          0.00  0.3500   20.000  0.9994E-07          0.00  0.3500   20.000  0.7066E-06          0.00  0.3500   20.000  0.1287E-05
         25.8457        0.00  0.3500   20.000  0.6474E-09          0.00  0.3500   20.000  0.9842E-08          0.00  0.3500   20.000  0.9959E-07          0.00  0.3500   20.000  0.7042E-06          0.00  0.3500   20.000  0.1282E-05
         25.8652        0.00  0.3500   20.000  0.6451E-09          0.00  0.3500   20.000  0.9808E-08          0.00  0.3500   20.000  0.9924E-07          0.00  0.3500   20.000  0.7017E-06          0.00  0.3500   20.000  0.1278E-05
         25.8846        0.00  0.3500   20.000  0.6429E-09          0.00  0.3500   20.000  0.9773E-08          0.00  0.3500   20.000  0.9890E-07          0.00  0.3500   20.000  0.6993E-06          0.00  0.3500   20.000  0.1273E-05
         25.9041        0.00  0.3500   20.000  0.6406E-09          0.00  0.3500   20.000  0.9739E-08          0.00  0.3500   20.000  0.9855E-07          0.00  0.3500   20.000  0.6969E-06          0.00  0.3500   20.000  0.1269E-05
         25.9236        0.00  0.3500   20.000  0.6384E-09          0.00  0.3500   20.000  0.9706E-08          0.00  0.3500   20.000  0.9821E-07          0.00  0.3500   20.000  0.6945E-06          0.00  0.3500   20.000  0.1265E-05
         25.9431        0.00  0.3500   20.000  0.6362E-09          0.00  0.3500   20.000  0.9672E-08          0.00  0.3500   20.000  0.9787E-07          0.00  0.3500   20.000  0.6921E-06          0.00  0.3500   20.000  0.1260E-05
         25.9626        0.00  0.3500   20.000  0.6340E-09          0.00  0.3500   20.000  0.9638E-08          0.00  0.3500   20.000  0.9753E-07          0.00  0.3500   20.000  0.6897E-06          0.00  0.3500   20.000  0.1256E-05
         25.9821        0.00  0.3500   20.000  0.6318E-09          0.00  0.3500   20.000  0.9605E-08          0.00  0.3500   20.000  0.9720E-07          0.00  0.3500   20.000  0.6874E-06          0.00  0.3500   20.000  0.1252E-05
         26.0016        0.00  0.3500   20.000  0.6296E-09          0.00  0.3500   20.000  0.9571E-08          0.00  0.3500   20.000  0.9686E-07          0.00  0.3500   20.000  0.6850E-06          0.00  0.3500   20.000  0.1247E-05
         26.0210        0.00  0.3500   20.000  0.6274E-09          0.00  0.3500   20.000  0.9538E-08          0.00  0.3500   20.000  0.9652E-07          0.00  0.3500   20.000  0.6826E-06          0.00  0.3500   20.000  0.1243E-05
         26.0405        0.00  0.3500   20.000  0.6252E-09          0.00  0.3500   20.000  0.9505E-08          0.00  0.3500   20.000  0.9619E-07          0.00  0.3500   20.000  0.6803E-06          0.00  0.3500   20.000  0.1239E-05
         26.0600        0.00  0.3500   20.000  0.6231E-09          0.00  0.3500   20.000  0.9472E-08          0.00  0.3500   20.000  0.9586E-07          0.00  0.3500   20.000  0.6780E-06          0.00  0.3500   20.000  0.1235E-05
         26.0795        0.00  0.3500   20.000  0.6209E-09          0.00  0.3500   20.000  0.9440E-08          0.00  0.3500   20.000  0.9553E-07          0.00  0.3500   20.000  0.6756E-06          0.00  0.3500   20.000  0.1230E-05
         26.0990        0.00  0.3500   20.000  0.6188E-09          0.00  0.3500   20.000  0.9407E-08          0.00  0.3500   20.000  0.9520E-07          0.00  0.3500   20.000  0.6733E-06          0.00  0.3500   20.000  0.1226E-05
         26.1185        0.00  0.3500   20.000  0.6166E-09          0.00  0.3500   20.000  0.9375E-08          0.00  0.3500   20.000  0.9487E-07          0.00  0.3500   20.000  0.6710E-06          0.00  0.3500   20.000  0.1222E-05
         26.1380        0.00  0.3500   20.000  0.6145E-09          0.00  0.3500   20.000  0.9342E-08          0.00  0.3500   20.000  0.9454E-07          0.00  0.3500   20.000  0.6687E-06          0.00  0.3500   20.000  0.1218E-05
         26.1574        0.00  0.3500   20.000  0.6124E-09          0.00  0.3500   20.000  0.9310E-08          0.00  0.3500   20.000  0.9422E-07          0.00  0.3500   20.000  0.6664E-06          0.00  0.3500   20.000  0.1214E-05
         26.1769        0.00  0.3500   20.000  0.6103E-09          0.00  0.3500   20.000  0.9278E-08          0.00  0.3500   20.000  0.9389E-07          0.00  0.3500   20.000  0.6642E-06          0.00  0.3500   20.000  0.1210E-05
         26.1964        0.00  0.3500   20.000  0.6082E-09          0.00  0.3500   20.000  0.9246E-08          0.00  0.3500   20.000  0.9357E-07          0.00  0.3500   20.000  0.6619E-06          0.00  0.3500   20.000  0.1205E-05
         26.2159        0.00  0.3500   20.000  0.6061E-09          0.00  0.3500   20.000  0.9214E-08          0.00  0.3500   20.000  0.9325E-07          0.00  0.3500   20.000  0.6596E-06          0.00  0.3500   20.000  0.1201E-05
         26.2354        0.00  0.3500   20.000  0.6040E-09          0.00  0.3500   20.000  0.9182E-08          0.00  0.3500   20.000  0.9293E-07          0.00  0.3500   20.000  0.6574E-06          0.00  0.3500   20.000  0.1197E-05
         26.2549        0.00  0.3500   20.000  0.6019E-09          0.00  0.3500   20.000  0.9151E-08          0.00  0.3500   20.000  0.9261E-07          0.00  0.3500   20.000  0.6552E-06          0.00  0.3500   20.000  0.1193E-05
         26.2744        0.00  0.3500   20.000  0.5998E-09          0.00  0.3500   20.000  0.9119E-08          0.00  0.3500   20.000  0.9229E-07          0.00  0.3500   20.000  0.6529E-06          0.00  0.3500   20.000  0.1189E-05
         26.2938        0.00  0.3500   20.000  0.5978E-09          0.00  0.3500   20.000  0.9088E-08          0.00  0.3500   20.000  0.9198E-07          0.00  0.3500   20.000  0.6507E-06          0.00  0.3500   20.000  0.1185E-05
         26.3133        0.00  0.3500   20.000  0.5957E-09          0.00  0.3500   20.000  0.9057E-08          0.00  0.3500   20.000  0.9166E-07          0.00  0.3500   20.000  0.6485E-06          0.00  0.3500   20.000  0.1181E-05
         26.3328        0.00  0.3500   20.000  0.5937E-09          0.00  0.3500   20.000  0.9026E-08          0.00  0.3500   20.000  0.9135E-07          0.00  0.3500   20.000  0.6463E-06          0.00  0.3500   20.000  0.1177E-05
         26.3523        0.00  0.3500   20.000  0.5917E-09          0.00  0.3500   20.000  0.8995E-08          0.00  0.3500   20.000  0.9104E-07          0.00  0.3500   20.000  0.6441E-06          0.00  0.3500   20.000  0.1173E-05
         26.3718        0.00  0.3500   20.000  0.5896E-09          0.00  0.3500   20.000  0.8964E-08          0.00  0.3500   20.000  0.9073E-07          0.00  0.3500   20.000  0.6419E-06          0.00  0.3500   20.000  0.1169E-05
         26.3913        0.00  0.3500   20.000  0.5876E-09          0.00  0.3500   20.000  0.8934E-08          0.00  0.3500   20.000  0.9042E-07          0.00  0.3500   20.000  0.6397E-06          0.00  0.3500   20.000  0.1165E-05
         26.4107        0.00  0.3500   20.000  0.5856E-09          0.00  0.3500   20.000  0.8903E-08          0.00  0.3500   20.000  0.9011E-07          0.00  0.3500   20.000  0.6376E-06          0.00  0.3500   20.000  0.1161E-05
         26.4302        0.00  0.3500   20.000  0.5836E-09          0.00  0.3500   20.000  0.8873E-08          0.00  0.3500   20.000  0.8980E-07          0.00  0.3500   20.000  0.6354E-06          0.00  0.3500   20.000  0.1157E-05
         26.4497        0.00  0.3500   20.000  0.5816E-09          0.00  0.3500   20.000  0.8842E-08          0.00  0.3500   20.000  0.8950E-07          0.00  0.3500   20.000  0.6332E-06          0.00  0.3500   20.000  0.1153E-05
         26.4692        0.00  0.3500   20.000  0.5796E-09          0.00  0.3500   20.000  0.8812E-08          0.00  0.3500   20.000  0.8919E-07          0.00  0.3500   20.000  0.6311E-06          0.00  0.3500   20.000  0.1150E-05
         26.4887        0.00  0.3500   20.000  0.5777E-09          0.00  0.3500   20.000  0.8782E-08          0.00  0.3500   20.000  0.8889E-07          0.00  0.3500   20.000  0.6290E-06          0.00  0.3500   20.000  0.1146E-05
         26.5082        0.00  0.3500   20.000  0.5757E-09          0.00  0.3500   20.000  0.8752E-08          0.00  0.3500   20.000  0.8858E-07          0.00  0.3500   20.000  0.6268E-06          0.00  0.3500   20.000  0.1142E-05
         26.5277        0.00  0.3500   20.000  0.5737E-09          0.00  0.3500   20.000  0.8723E-08          0.00  0.3500   20.000  0.8828E-07          0.00  0.3500   20.000  0.6247E-06          0.00  0.3500   20.000  0.1138E-05
         26.5471        0.00  0.3500   20.000  0.5718E-09          0.00  0.3500   20.000  0.8693E-08          0.00  0.3500   20.000  0.8798E-07          0.00  0.3500   20.000  0.6226E-06          0.00  0.3500   20.000  0.1134E-05
         26.5666        0.00  0.3500   20.000  0.5698E-09          0.00  0.3500   20.000  0.8663E-08          0.00  0.3500   20.000  0.8769E-07          0.00  0.3500   20.000  0.6205E-06          0.00  0.3500   20.000  0.1130E-05
         26.5861        0.00  0.3500   20.000  0.5679E-09          0.00  0.3500   20.000  0.8634E-08          0.00  0.3500   20.000  0.8739E-07          0.00  0.3500   20.000  0.6184E-06          0.00  0.3500   20.000  0.1127E-05
         26.6056        0.00  0.3500   20.000  0.5660E-09          0.00  0.3500   20.000  0.8605E-08          0.00  0.3500   20.000  0.8709E-07          0.00  0.3500   20.000  0.6163E-06          0.00  0.3500   20.000  0.1123E-05
         26.6251        0.00  0.3500   20.000  0.5640E-09          0.00  0.3500   20.000  0.8575E-08          0.00  0.3500   20.000  0.8680E-07          0.00  0.3500   20.000  0.6143E-06          0.00  0.3500   20.000  0.1119E-05
         26.6446        0.00  0.3500   20.000  0.5621E-09          0.00  0.3500   20.000  0.8546E-08          0.00  0.3500   20.000  0.8650E-07          0.00  0.3500   20.000  0.6122E-06          0.00  0.3500   20.000  0.1115E-05
         26.6641        0.00  0.3500   20.000  0.5602E-09          0.00  0.3500   20.000  0.8517E-08          0.00  0.3500   20.000  0.8621E-07          0.00  0.3500   20.000  0.6101E-06          0.00  0.3500   20.000  0.1112E-05
         26.6835        0.00  0.3500   20.000  0.5583E-09          0.00  0.3500   20.000  0.8489E-08          0.00  0.3500   20.000  0.8592E-07          0.00  0.3500   20.000  0.6081E-06          0.00  0.3500   20.000  0.1108E-05
         26.7030        0.00  0.3500   20.000  0.5564E-09          0.00  0.3500   20.000  0.8460E-08          0.00  0.3500   20.000  0.8563E-07          0.00  0.3500   20.000  0.6061E-06          0.00  0.3500   20.000  0.1104E-05
         26.7225        0.00  0.3500   20.000  0.5546E-09          0.00  0.3500   20.000  0.8431E-08          0.00  0.3500   20.000  0.8534E-07          0.00  0.3500   20.000  0.6040E-06          0.00  0.3500   20.000  0.1100E-05
         26.7420        0.00  0.3500   20.000  0.5527E-09          0.00  0.3500   20.000  0.8403E-08          0.00  0.3500   20.000  0.8505E-07          0.00  0.3500   20.000  0.6020E-06          0.00  0.3500   20.000  0.1097E-05
         26.7615        0.00  0.3500   20.000  0.5508E-09          0.00  0.3500   20.000  0.8374E-08          0.00  0.3500   20.000  0.8477E-07          0.00  0.3500   20.000  0.6000E-06          0.00  0.3500   20.000  0.1093E-05
         26.7810        0.00  0.3500   20.000  0.5490E-09          0.00  0.3500   20.000  0.8346E-08          0.00  0.3500   20.000  0.8448E-07          0.00  0.3500   20.000  0.5980E-06          0.00  0.3500   20.000  0.1089E-05
         26.8005        0.00  0.3500   20.000  0.5471E-09          0.00  0.3500   20.000  0.8318E-08          0.00  0.3500   20.000  0.8420E-07          0.00  0.3500   20.000  0.5960E-06          0.00  0.3500   20.000  0.1086E-05
         26.8199        0.00  0.3500   20.000  0.5453E-09          0.00  0.3500   20.000  0.8290E-08          0.00  0.3500   20.000  0.8391E-07          0.00  0.3500   20.000  0.5940E-06          0.00  0.3500   20.000  0.1082E-05
         26.8394        0.00  0.3500   20.000  0.5434E-09          0.00  0.3500   20.000  0.8262E-08          0.00  0.3500   20.000  0.8363E-07          0.00  0.3500   20.000  0.5920E-06          0.00  0.3500   20.000  0.1079E-05
         26.8589        0.00  0.3500   20.000  0.5416E-09          0.00  0.3500   20.000  0.8234E-08          0.00  0.3500   20.000  0.8335E-07          0.00  0.3500   20.000  0.5900E-06          0.00  0.3500   20.000  0.1075E-05
         26.8784        0.00  0.3500   20.000  0.5398E-09          0.00  0.3500   20.000  0.8207E-08          0.00  0.3500   20.000  0.8307E-07          0.00  0.3500   20.000  0.5880E-06          0.00  0.3500   20.000  0.1071E-05
         26.8979        0.00  0.3500   20.000  0.5380E-09          0.00  0.3500   20.000  0.8179E-08          0.00  0.3500   20.000  0.8279E-07          0.00  0.3500   20.000  0.5861E-06          0.00  0.3500   20.000  0.1068E-05
         26.9174        0.00  0.3500   20.000  0.5362E-09          0.00  0.3500   20.000  0.8151E-08          0.00  0.3500   20.000  0.8251E-07          0.00  0.3500   20.000  0.5841E-06          0.00  0.3500   20.000  0.1064E-05
         26.9369        0.00  0.3500   20.000  0.5344E-09          0.00  0.3500   20.000  0.8124E-08          0.00  0.3500   20.000  0.8224E-07          0.00  0.3500   20.000  0.5822E-06          0.00  0.3500   20.000  0.1061E-05
         26.9563        0.00  0.3500   20.000  0.5326E-09          0.00  0.3500   20.000  0.8097E-08          0.00  0.3500   20.000  0.8196E-07          0.00  0.3500   20.000  0.5802E-06          0.00  0.3500   20.000  0.1057E-05
         26.9758        0.00  0.3500   20.000  0.5308E-09          0.00  0.3500   20.000  0.8070E-08          0.00  0.3500   20.000  0.8169E-07          0.00  0.3500   20.000  0.5783E-06          0.00  0.3500   20.000  0.1054E-05
         26.9953        0.00  0.3500   20.000  0.5290E-09          0.00  0.3500   20.000  0.8043E-08          0.00  0.3500   20.000  0.8142E-07          0.00  0.3500   20.000  0.5764E-06          0.00  0.3500   20.000  0.1050E-05
         27.0148        0.00  0.3500   20.000  0.5272E-09          0.00  0.3500   20.000  0.8016E-08          0.00  0.3500   20.000  0.8114E-07          0.00  0.3500   20.000  0.5745E-06          0.00  0.3500   20.000  0.1047E-05
         27.0343        0.00  0.3500   20.000  0.5255E-09          0.00  0.3500   20.000  0.7989E-08          0.00  0.3500   20.000  0.8087E-07          0.00  0.3500   20.000  0.5726E-06          0.00  0.3500   20.000  0.1043E-05
         27.0538        0.00  0.3500   20.000  0.5237E-09          0.00  0.3500   20.000  0.7962E-08          0.00  0.3500   20.000  0.8060E-07          0.00  0.3500   20.000  0.5707E-06          0.00  0.3500   20.000  0.1040E-05
         27.0733        0.00  0.3500   20.000  0.5220E-09          0.00  0.3500   20.000  0.7936E-08          0.00  0.3500   20.000  0.8033E-07          0.00  0.3500   20.000  0.5688E-06          0.00  0.3500   20.000  0.1036E-05
         27.0927        0.00  0.3500   20.000  0.5202E-09          0.00  0.3500   20.000  0.7909E-08          0.00  0.3500   20.000  0.8007E-07          0.00  0.3500   20.000  0.5669E-06          0.00  0.3500   20.000  0.1033E-05
         27.1122        0.00  0.3500   20.000  0.5185E-09          0.00  0.3500   20.000  0.7883E-08          0.00  0.3500   20.000  0.7980E-07          0.00  0.3500   20.000  0.5650E-06          0.00  0.3500   20.000  0.1030E-05
         27.1317        0.00  0.3500   20.000  0.5168E-09          0.00  0.3500   20.000  0.7857E-08          0.00  0.3500   20.000  0.7953E-07          0.00  0.3500   20.000  0.5632E-06          0.00  0.3500   20.000  0.1026E-05
         27.1512        0.00  0.3500   20.000  0.5150E-09          0.00  0.3500   20.000  0.7830E-08          0.00  0.3500   20.000  0.7927E-07          0.00  0.3500   20.000  0.5613E-06          0.00  0.3500   20.000  0.1023E-05
         27.1707        0.00  0.3500   20.000  0.5133E-09          0.00  0.3500   20.000  0.7804E-08          0.00  0.3500   20.000  0.7901E-07          0.00  0.3500   20.000  0.5594E-06          0.00  0.3500   20.000  0.1019E-05
         27.1902        0.00  0.3500   20.000  0.5116E-09          0.00  0.3500   20.000  0.7778E-08          0.00  0.3500   20.000  0.7874E-07          0.00  0.3500   20.000  0.5576E-06          0.00  0.3500   20.000  0.1016E-05
         27.2097        0.00  0.3500   20.000  0.5099E-09          0.00  0.3500   20.000  0.7752E-08          0.00  0.3500   20.000  0.7848E-07          0.00  0.3500   20.000  0.5557E-06          0.00  0.3500   20.000  0.1013E-05
         27.2291        0.00  0.3500   20.000  0.5082E-09          0.00  0.3500   20.000  0.7727E-08          0.00  0.3500   20.000  0.7822E-07          0.00  0.3500   20.000  0.5539E-06          0.00  0.3500   20.000  0.1009E-05
         27.2486        0.00  0.3500   20.000  0.5065E-09          0.00  0.3500   20.000  0.7701E-08          0.00  0.3500   20.000  0.7796E-07          0.00  0.3500   20.000  0.5521E-06          0.00  0.3500   20.000  0.1006E-05
         27.2681        0.00  0.3500   20.000  0.5048E-09          0.00  0.3500   20.000  0.7676E-08          0.00  0.3500   20.000  0.7770E-07          0.00  0.3500   20.000  0.5503E-06          0.00  0.3500   20.000  0.1003E-05
         27.2876        0.00  0.3500   20.000  0.5032E-09          0.00  0.3500   20.000  0.7650E-08          0.00  0.3500   20.000  0.7745E-07          0.00  0.3500   20.000  0.5485E-06          0.00  0.3500   20.000  0.9995E-06
         27.3071        0.00  0.3500   20.000  0.5015E-09          0.00  0.3500   20.000  0.7625E-08          0.00  0.3500   20.000  0.7719E-07          0.00  0.3500   20.000  0.5467E-06          0.00  0.3500   20.000  0.9963E-06
         27.3266        0.00  0.3500   20.000  0.4998E-09          0.00  0.3500   20.000  0.7599E-08          0.00  0.3500   20.000  0.7694E-07          0.00  0.3500   20.000  0.5449E-06          0.00  0.3500   20.000  0.9930E-06
         27.3461        0.00  0.3500   20.000  0.4982E-09          0.00  0.3500   20.000  0.7574E-08          0.00  0.3500   20.000  0.7668E-07          0.00  0.3500   20.000  0.5431E-06          0.00  0.3500   20.000  0.9897E-06
         27.3655        0.00  0.3500   20.000  0.4965E-09          0.00  0.3500   20.000  0.7549E-08          0.00  0.3500   20.000  0.7643E-07          0.00  0.3500   20.000  0.5413E-06          0.00  0.3500   20.000  0.9865E-06
         27.3850        0.00  0.3500   20.000  0.4949E-09          0.00  0.3500   20.000  0.7524E-08          0.00  0.3500   20.000  0.7618E-07          0.00  0.3500   20.000  0.5395E-06          0.00  0.3500   20.000  0.9833E-06
         27.4045        0.00  0.3500   20.000  0.4933E-09          0.00  0.3500   20.000  0.7499E-08          0.00  0.3500   20.000  0.7592E-07          0.00  0.3500   20.000  0.5377E-06          0.00  0.3500   20.000  0.9801E-06
         27.4240        0.00  0.3500   20.000  0.4916E-09          0.00  0.3500   20.000  0.7475E-08          0.00  0.3500   20.000  0.7567E-07          0.00  0.3500   20.000  0.5360E-06          0.00  0.3500   20.000  0.9769E-06
         27.4435        0.00  0.3500   20.000  0.4900E-09          0.00  0.3500   20.000  0.7450E-08          0.00  0.3500   20.000  0.7543E-07          0.00  0.3500   20.000  0.5342E-06          0.00  0.3500   20.000  0.9737E-06
         27.4630        0.00  0.3500   20.000  0.4884E-09          0.00  0.3500   20.000  0.7426E-08          0.00  0.3500   20.000  0.7518E-07          0.00  0.3500   20.000  0.5325E-06          0.00  0.3500   20.000  0.9705E-06
         27.4825        0.00  0.3500   20.000  0.4868E-09          0.00  0.3500   20.000  0.7401E-08          0.00  0.3500   20.000  0.7493E-07          0.00  0.3500   20.000  0.5307E-06          0.00  0.3500   20.000  0.9673E-06
         27.5019        0.00  0.3500   20.000  0.4852E-09          0.00  0.3500   20.000  0.7377E-08          0.00  0.3500   20.000  0.7468E-07          0.00  0.3500   20.000  0.5290E-06          0.00  0.3500   20.000  0.9642E-06
         27.5214        0.00  0.3500   20.000  0.4836E-09          0.00  0.3500   20.000  0.7352E-08          0.00  0.3500   20.000  0.7444E-07          0.00  0.3500   20.000  0.5273E-06          0.00  0.3500   20.000  0.9610E-06
         27.5409        0.00  0.3500   20.000  0.4820E-09          0.00  0.3500   20.000  0.7328E-08          0.00  0.3500   20.000  0.7419E-07          0.00  0.3500   20.000  0.5255E-06          0.00  0.3500   20.000  0.9579E-06
         27.5604        0.00  0.3500   20.000  0.4804E-09          0.00  0.3500   20.000  0.7304E-08          0.00  0.3500   20.000  0.7395E-07          0.00  0.3500   20.000  0.5238E-06          0.00  0.3500   20.000  0.9548E-06
         27.5799        0.00  0.3500   20.000  0.4788E-09          0.00  0.3500   20.000  0.7280E-08          0.00  0.3500   20.000  0.7371E-07          0.00  0.3500   20.000  0.5221E-06          0.00  0.3500   20.000  0.9517E-06
         27.5994        0.00  0.3500   20.000  0.4773E-09          0.00  0.3500   20.000  0.7256E-08          0.00  0.3500   20.000  0.7347E-07          0.00  0.3500   20.000  0.5204E-06          0.00  0.3500   20.000  0.9486E-06
         27.6189        0.00  0.3500   20.000  0.4757E-09          0.00  0.3500   20.000  0.7233E-08          0.00  0.3500   20.000  0.7323E-07          0.00  0.3500   20.000  0.5187E-06          0.00  0.3500   20.000  0.9455E-06
         27.6383        0.00  0.3500   20.000  0.4741E-09          0.00  0.3500   20.000  0.7209E-08          0.00  0.3500   20.000  0.7299E-07          0.00  0.3500   20.000  0.5170E-06          0.00  0.3500   20.000  0.9425E-06
         27.6578        0.00  0.3500   20.000  0.4726E-09          0.00  0.3500   20.000  0.7185E-08          0.00  0.3500   20.000  0.7275E-07          0.00  0.3500   20.000  0.5154E-06          0.00  0.3500   20.000  0.9394E-06
         27.6773        0.00  0.3500   20.000  0.4710E-09          0.00  0.3500   20.000  0.7162E-08          0.00  0.3500   20.000  0.7251E-07          0.00  0.3500   20.000  0.5137E-06          0.00  0.3500   20.000  0.9364E-06
         27.6968        0.00  0.3500   20.000  0.4695E-09          0.00  0.3500   20.000  0.7138E-08          0.00  0.3500   20.000  0.7227E-07          0.00  0.3500   20.000  0.5120E-06          0.00  0.3500   20.000  0.9333E-06
         27.7163        0.00  0.3500   20.000  0.4680E-09          0.00  0.3500   20.000  0.7115E-08          0.00  0.3500   20.000  0.7204E-07          0.00  0.3500   20.000  0.5103E-06          0.00  0.3500   20.000  0.9303E-06
         27.7358        0.00  0.3500   20.000  0.4664E-09          0.00  0.3500   20.000  0.7092E-08          0.00  0.3500   20.000  0.7180E-07          0.00  0.3500   20.000  0.5087E-06          0.00  0.3500   20.000  0.9273E-06
         27.7553        0.00  0.3500   20.000  0.4649E-09          0.00  0.3500   20.000  0.7069E-08          0.00  0.3500   20.000  0.7157E-07          0.00  0.3500   20.000  0.5070E-06          0.00  0.3500   20.000  0.9243E-06
         27.7747        0.00  0.3500   20.000  0.4634E-09          0.00  0.3500   20.000  0.7045E-08          0.00  0.3500   20.000  0.7134E-07          0.00  0.3500   20.000  0.5054E-06          0.00  0.3500   20.000  0.9213E-06
         27.7942        0.00  0.3500   20.000  0.4619E-09          0.00  0.3500   20.000  0.7023E-08          0.00  0.3500   20.000  0.7110E-07          0.00  0.3500   20.000  0.5038E-06          0.00  0.3500   20.000  0.9183E-06
         27.8137        0.00  0.3500   20.000  0.4604E-09          0.00  0.3500   20.000  0.7000E-08          0.00  0.3500   20.000  0.7087E-07          0.00  0.3500   20.000  0.5021E-06          0.00  0.3500   20.000  0.9154E-06
         27.8332        0.00  0.3500   20.000  0.4589E-09          0.00  0.3500   20.000  0.6977E-08          0.00  0.3500   20.000  0.7064E-07          0.00  0.3500   20.000  0.5005E-06          0.00  0.3500   20.000  0.9124E-06
         27.8527        0.00  0.3500   20.000  0.4574E-09          0.00  0.3500   20.000  0.6954E-08          0.00  0.3500   20.000  0.7041E-07          0.00  0.3500   20.000  0.4989E-06          0.00  0.3500   20.000  0.9095E-06
         27.8722        0.00  0.3500   20.000  0.4559E-09          0.00  0.3500   20.000  0.6932E-08          0.00  0.3500   20.000  0.7018E-07          0.00  0.3500   20.000  0.4973E-06          0.00  0.3500   20.000  0.9066E-06
         27.8917        0.00  0.3500   20.000  0.4544E-09          0.00  0.3500   20.000  0.6909E-08          0.00  0.3500   20.000  0.6996E-07          0.00  0.3500   20.000  0.4957E-06          0.00  0.3500   20.000  0.9037E-06
         27.9111        0.00  0.3500   20.000  0.4529E-09          0.00  0.3500   20.000  0.6887E-08          0.00  0.3500   20.000  0.6973E-07          0.00  0.3500   20.000  0.4941E-06          0.00  0.3500   20.000  0.9007E-06
         27.9306        0.00  0.3500   20.000  0.4515E-09          0.00  0.3500   20.000  0.6864E-08          0.00  0.3500   20.000  0.6950E-07          0.00  0.3500   20.000  0.4925E-06          0.00  0.3500   20.000  0.8979E-06
         27.9501        0.00  0.3500   20.000  0.4500E-09          0.00  0.3500   20.000  0.6842E-08          0.00  0.3500   20.000  0.6928E-07          0.00  0.3500   20.000  0.4909E-06          0.00  0.3500   20.000  0.8950E-06
         27.9696        0.00  0.3500   20.000  0.4485E-09          0.00  0.3500   20.000  0.6820E-08          0.00  0.3500   20.000  0.6905E-07          0.00  0.3500   20.000  0.4893E-06          0.00  0.3500   20.000  0.8921E-06
