 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 5.    Time:  12:21:56
 Units: L = cm   , T = days , M = mg   



                               Node( 10)                                 Node( 26)                                 Node( 51)                                 Node( 85)                                 Node(101)

         time         h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc     
         16.5326        0.00  0.3500   20.000  0.1458E-20          0.00  0.3500   20.000  0.2900E-18          0.00  0.3500   20.000  0.2872E-15          0.00  0.3500   20.000  0.6001E-12          0.00  0.3500   20.000  0.6663E-11
         16.6060        0.00  0.3500   20.000  0.1244E-20          0.00  0.3500   20.000  0.2481E-18          0.00  0.3500   20.000  0.2471E-15          0.00  0.3500   20.000  0.5237E-12          0.00  0.3500   20.000  0.5847E-11
         16.6794        0.00  0.3500   20.000  0.1062E-20          0.00  0.3500   20.000  0.2122E-18          0.00  0.3500   20.000  0.2126E-15          0.00  0.3500   20.000  0.4569E-12          0.00  0.3500   20.000  0.5130E-11
         16.7528        0.00  0.3500   20.000  0.9071E-21          0.00  0.3500   20.000  0.1815E-18          0.00  0.3500   20.000  0.1830E-15          0.00  0.3500   20.000  0.3986E-12          0.00  0.3500   20.000  0.4500E-11
         16.8262        0.00  0.3500   20.000  0.7744E-21          0.00  0.3500   20.000  0.1553E-18          0.00  0.3500   20.000  0.1574E-15          0.00  0.3500   20.000  0.3477E-12          0.00  0.3500   20.000  0.3946E-11
         16.8996        0.00  0.3500   20.000  0.6612E-21          0.00  0.3500   20.000  0.1328E-18          0.00  0.3500   20.000  0.1354E-15          0.00  0.3500   20.000  0.3032E-12          0.00  0.3500   20.000  0.3460E-11
         16.9730        0.00  0.3500   20.000  0.5645E-21          0.00  0.3500   20.000  0.1136E-18          0.00  0.3500   20.000  0.1165E-15          0.00  0.3500   20.000  0.2643E-12          0.00  0.3500   20.000  0.3033E-11
         17.0464        0.00  0.3500   20.000  0.4820E-21          0.00  0.3500   20.000  0.9716E-19          0.00  0.3500   20.000  0.1002E-15          0.00  0.3500   20.000  0.2304E-12          0.00  0.3500   20.000  0.2658E-11
         17.1198        0.00  0.3500   20.000  0.4116E-21          0.00  0.3500   20.000  0.8311E-19          0.00  0.3500   20.000  0.8624E-16          0.00  0.3500   20.000  0.2009E-12          0.00  0.3500   20.000  0.2329E-11
         17.1932        0.00  0.3500   20.000  0.3514E-21          0.00  0.3500   20.000  0.7109E-19          0.00  0.3500   20.000  0.7418E-16          0.00  0.3500   20.000  0.1751E-12          0.00  0.3500   20.000  0.2040E-11
         17.2666        0.00  0.3500   20.000  0.3001E-21          0.00  0.3500   20.000  0.6081E-19          0.00  0.3500   20.000  0.6381E-16          0.00  0.3500   20.000  0.1525E-12          0.00  0.3500   20.000  0.1786E-11
         17.3400        0.00  0.3500   20.000  0.2563E-21          0.00  0.3500   20.000  0.5202E-19          0.00  0.3500   20.000  0.5489E-16          0.00  0.3500   20.000  0.1329E-12          0.00  0.3500   20.000  0.1564E-11
         17.4134        0.00  0.3500   20.000  0.2188E-21          0.00  0.3500   20.000  0.4450E-19          0.00  0.3500   20.000  0.4721E-16          0.00  0.3500   20.000  0.1158E-12          0.00  0.3500   20.000  0.1369E-11
         17.4868        0.00  0.3500   20.000  0.1869E-21          0.00  0.3500   20.000  0.3807E-19          0.00  0.3500   20.000  0.4060E-16          0.00  0.3500   20.000  0.1008E-12          0.00  0.3500   20.000  0.1199E-11
         17.5602        0.00  0.3500   20.000  0.1596E-21          0.00  0.3500   20.000  0.3256E-19          0.00  0.3500   20.000  0.3492E-16          0.00  0.3500   20.000  0.8781E-13          0.00  0.3500   20.000  0.1049E-11
         17.6336        0.00  0.3500   20.000  0.1363E-21          0.00  0.3500   20.000  0.2786E-19          0.00  0.3500   20.000  0.3003E-16          0.00  0.3500   20.000  0.7646E-13          0.00  0.3500   20.000  0.9177E-12
         17.7070        0.00  0.3500   20.000  0.1164E-21          0.00  0.3500   20.000  0.2383E-19          0.00  0.3500   20.000  0.2583E-16          0.00  0.3500   20.000  0.6657E-13          0.00  0.3500   20.000  0.8027E-12
         17.7804        0.00  0.3500   20.000  0.9939E-22          0.00  0.3500   20.000  0.2038E-19          0.00  0.3500   20.000  0.2221E-16          0.00  0.3500   20.000  0.5795E-13          0.00  0.3500   20.000  0.7020E-12
         17.8538        0.00  0.3500   20.000  0.8489E-22          0.00  0.3500   20.000  0.1744E-19          0.00  0.3500   20.000  0.1910E-16          0.00  0.3500   20.000  0.5044E-13          0.00  0.3500   20.000  0.6139E-12
         17.9272        0.00  0.3500   20.000  0.7250E-22          0.00  0.3500   20.000  0.1492E-19          0.00  0.3500   20.000  0.1642E-16          0.00  0.3500   20.000  0.4389E-13          0.00  0.3500   20.000  0.5367E-12
         18.0006        0.00  0.3500   20.000  0.6192E-22          0.00  0.3500   20.000  0.1276E-19          0.00  0.3500   20.000  0.1412E-16          0.00  0.3500   20.000  0.3819E-13          0.00  0.3500   20.000  0.4691E-12
         18.0740        0.00  0.3500   20.000  0.5289E-22          0.00  0.3500   20.000  0.1092E-19          0.00  0.3500   20.000  0.1214E-16          0.00  0.3500   20.000  0.3323E-13          0.00  0.3500   20.000  0.4100E-12
         18.1474        0.00  0.3500   20.000  0.4517E-22          0.00  0.3500   20.000  0.9339E-20          0.00  0.3500   20.000  0.1044E-16          0.00  0.3500   20.000  0.2891E-13          0.00  0.3500   20.000  0.3582E-12
         18.2208        0.00  0.3500   20.000  0.3858E-22          0.00  0.3500   20.000  0.7990E-20          0.00  0.3500   20.000  0.8978E-17          0.00  0.3500   20.000  0.2514E-13          0.00  0.3500   20.000  0.3129E-12
         18.2942        0.00  0.3500   20.000  0.3296E-22          0.00  0.3500   20.000  0.6835E-20          0.00  0.3500   20.000  0.7719E-17          0.00  0.3500   20.000  0.2187E-13          0.00  0.3500   20.000  0.2733E-12
         18.3676        0.00  0.3500   20.000  0.2815E-22          0.00  0.3500   20.000  0.5848E-20          0.00  0.3500   20.000  0.6636E-17          0.00  0.3500   20.000  0.1901E-13          0.00  0.3500   20.000  0.2387E-12
         18.4410        0.00  0.3500   20.000  0.2405E-22          0.00  0.3500   20.000  0.5003E-20          0.00  0.3500   20.000  0.5705E-17          0.00  0.3500   20.000  0.1653E-13          0.00  0.3500   20.000  0.2084E-12
         18.5144        0.00  0.3500   20.000  0.2054E-22          0.00  0.3500   20.000  0.4280E-20          0.00  0.3500   20.000  0.4905E-17          0.00  0.3500   20.000  0.1437E-13          0.00  0.3500   20.000  0.1820E-12
         18.5878        0.00  0.3500   20.000  0.1755E-22          0.00  0.3500   20.000  0.3662E-20          0.00  0.3500   20.000  0.4216E-17          0.00  0.3500   20.000  0.1249E-13          0.00  0.3500   20.000  0.1588E-12
         18.6612        0.00  0.3500   20.000  0.1499E-22          0.00  0.3500   20.000  0.3133E-20          0.00  0.3500   20.000  0.3625E-17          0.00  0.3500   20.000  0.1086E-13          0.00  0.3500   20.000  0.1386E-12
         18.7346        0.00  0.3500   20.000  0.1280E-22          0.00  0.3500   20.000  0.2680E-20          0.00  0.3500   20.000  0.3116E-17          0.00  0.3500   20.000  0.9436E-14          0.00  0.3500   20.000  0.1210E-12
         18.8080        0.00  0.3500   20.000  0.1094E-22          0.00  0.3500   20.000  0.2293E-20          0.00  0.3500   20.000  0.2678E-17          0.00  0.3500   20.000  0.8200E-14          0.00  0.3500   20.000  0.1055E-12
         18.8814        0.00  0.3500   20.000  0.9344E-23          0.00  0.3500   20.000  0.1962E-20          0.00  0.3500   20.000  0.2302E-17          0.00  0.3500   20.000  0.7124E-14          0.00  0.3500   20.000  0.9206E-13
         18.9548        0.00  0.3500   20.000  0.7983E-23          0.00  0.3500   20.000  0.1678E-20          0.00  0.3500   20.000  0.1979E-17          0.00  0.3500   20.000  0.6189E-14          0.00  0.3500   20.000  0.8029E-13
         19.0282        0.00  0.3500   20.000  0.6820E-23          0.00  0.3500   20.000  0.1436E-20          0.00  0.3500   20.000  0.1701E-17          0.00  0.3500   20.000  0.5376E-14          0.00  0.3500   20.000  0.7002E-13
         19.1016        0.00  0.3500   20.000  0.5827E-23          0.00  0.3500   20.000  0.1229E-20          0.00  0.3500   20.000  0.1462E-17          0.00  0.3500   20.000  0.4669E-14          0.00  0.3500   20.000  0.6105E-13
         19.1750        0.00  0.3500   20.000  0.4978E-23          0.00  0.3500   20.000  0.1051E-20          0.00  0.3500   20.000  0.1256E-17          0.00  0.3500   20.000  0.4055E-14          0.00  0.3500   20.000  0.5322E-13
         19.2484        0.00  0.3500   20.000  0.4253E-23          0.00  0.3500   20.000  0.8994E-21          0.00  0.3500   20.000  0.1080E-17          0.00  0.3500   20.000  0.3521E-14          0.00  0.3500   20.000  0.4639E-13
         19.3218        0.00  0.3500   20.000  0.3634E-23          0.00  0.3500   20.000  0.7695E-21          0.00  0.3500   20.000  0.9280E-18          0.00  0.3500   20.000  0.3058E-14          0.00  0.3500   20.000  0.4043E-13
         19.3952        0.00  0.3500   20.000  0.3105E-23          0.00  0.3500   20.000  0.6584E-21          0.00  0.3500   20.000  0.7975E-18          0.00  0.3500   20.000  0.2654E-14          0.00  0.3500   20.000  0.3523E-13
         19.4686        0.00  0.3500   20.000  0.2653E-23          0.00  0.3500   20.000  0.5633E-21          0.00  0.3500   20.000  0.6854E-18          0.00  0.3500   20.000  0.2304E-14          0.00  0.3500   20.000  0.3069E-13
         19.5420        0.00  0.3500   20.000  0.2267E-23          0.00  0.3500   20.000  0.4820E-21          0.00  0.3500   20.000  0.5890E-18          0.00  0.3500   20.000  0.2000E-14          0.00  0.3500   20.000  0.2674E-13
         19.6154        0.00  0.3500   20.000  0.1937E-23          0.00  0.3500   20.000  0.4124E-21          0.00  0.3500   20.000  0.5062E-18          0.00  0.3500   20.000  0.1736E-14          0.00  0.3500   20.000  0.2329E-13
         19.6888        0.00  0.3500   20.000  0.1655E-23          0.00  0.3500   20.000  0.3529E-21          0.00  0.3500   20.000  0.4349E-18          0.00  0.3500   20.000  0.1506E-14          0.00  0.3500   20.000  0.2028E-13
         19.7622        0.00  0.3500   20.000  0.1414E-23          0.00  0.3500   20.000  0.3019E-21          0.00  0.3500   20.000  0.3738E-18          0.00  0.3500   20.000  0.1307E-14          0.00  0.3500   20.000  0.1766E-13
         19.8356        0.00  0.3500   20.000  0.1208E-23          0.00  0.3500   20.000  0.2583E-21          0.00  0.3500   20.000  0.3212E-18          0.00  0.3500   20.000  0.1134E-14          0.00  0.3500   20.000  0.1538E-13
         19.9090        0.00  0.3500   20.000  0.1033E-23          0.00  0.3500   20.000  0.2211E-21          0.00  0.3500   20.000  0.2760E-18          0.00  0.3500   20.000  0.9840E-15          0.00  0.3500   20.000  0.1339E-13
         19.9545        0.00  0.3500   20.000  0.9362E-24          0.00  0.3500   20.000  0.2006E-21          0.00  0.3500   20.000  0.2511E-18          0.00  0.3500   20.000  0.9009E-15          0.00  0.3500   20.000  0.1229E-13
         20.0000        0.00  0.3500   20.000  0.8488E-24          0.00  0.3500   20.000  0.1821E-21          0.00  0.3500   20.000  0.2285E-18          0.00  0.3500   20.000  0.8248E-15          0.00  0.3500   20.000  0.1128E-13
         20.0734        0.00  0.3500   20.000  0.7253E-24          0.00  0.3500   20.000  0.1558E-21          0.00  0.3500   20.000  0.1964E-18          0.00  0.3500   20.000  0.7154E-15          0.00  0.3500   20.000  0.9812E-14
         20.1468        0.00  0.3500   20.000  0.6198E-24          0.00  0.3500   20.000  0.1333E-21          0.00  0.3500   20.000  0.1687E-18          0.00  0.3500   20.000  0.6204E-15          0.00  0.3500   20.000  0.8538E-14
         20.2202        0.00  0.3500   20.000  0.5297E-24          0.00  0.3500   20.000  0.1141E-21          0.00  0.3500   20.000  0.1450E-18          0.00  0.3500   20.000  0.5381E-15          0.00  0.3500   20.000  0.7428E-14
         20.2936        0.00  0.3500   20.000  0.4527E-24          0.00  0.3500   20.000  0.9761E-22          0.00  0.3500   20.000  0.1245E-18          0.00  0.3500   20.000  0.4666E-15          0.00  0.3500   20.000  0.6462E-14
         20.3670        0.00  0.3500   20.000  0.3868E-24          0.00  0.3500   20.000  0.8353E-22          0.00  0.3500   20.000  0.1070E-18          0.00  0.3500   20.000  0.4045E-15          0.00  0.3500   20.000  0.5621E-14
         20.4404        0.00  0.3500   20.000  0.3306E-24          0.00  0.3500   20.000  0.7147E-22          0.00  0.3500   20.000  0.9193E-19          0.00  0.3500   20.000  0.3507E-15          0.00  0.3500   20.000  0.4888E-14
         20.5138        0.00  0.3500   20.000  0.2826E-24          0.00  0.3500   20.000  0.6116E-22          0.00  0.3500   20.000  0.7898E-19          0.00  0.3500   20.000  0.3040E-15          0.00  0.3500   20.000  0.4251E-14
         20.5872        0.00  0.3500   20.000  0.2415E-24          0.00  0.3500   20.000  0.5234E-22          0.00  0.3500   20.000  0.6785E-19          0.00  0.3500   20.000  0.2635E-15          0.00  0.3500   20.000  0.3696E-14
         20.6606        0.00  0.3500   20.000  0.2064E-24          0.00  0.3500   20.000  0.4479E-22          0.00  0.3500   20.000  0.5829E-19          0.00  0.3500   20.000  0.2284E-15          0.00  0.3500   20.000  0.3214E-14
         20.7340        0.00  0.3500   20.000  0.1764E-24          0.00  0.3500   20.000  0.3832E-22          0.00  0.3500   20.000  0.5007E-19          0.00  0.3500   20.000  0.1980E-15          0.00  0.3500   20.000  0.2794E-14
         20.8074        0.00  0.3500   20.000  0.1508E-24          0.00  0.3500   20.000  0.3280E-22          0.00  0.3500   20.000  0.4301E-19          0.00  0.3500   20.000  0.1716E-15          0.00  0.3500   20.000  0.2428E-14
         20.8808        0.00  0.3500   20.000  0.1289E-24          0.00  0.3500   20.000  0.2806E-22          0.00  0.3500   20.000  0.3695E-19          0.00  0.3500   20.000  0.1487E-15          0.00  0.3500   20.000  0.2110E-14
         20.9542        0.00  0.3500   20.000  0.1101E-24          0.00  0.3500   20.000  0.2402E-22          0.00  0.3500   20.000  0.3174E-19          0.00  0.3500   20.000  0.1288E-15          0.00  0.3500   20.000  0.1834E-14
         21.0276        0.00  0.3500   20.000  0.9414E-25          0.00  0.3500   20.000  0.2055E-22          0.00  0.3500   20.000  0.2726E-19          0.00  0.3500   20.000  0.1116E-15          0.00  0.3500   20.000  0.1594E-14
         21.1010        0.00  0.3500   20.000  0.8047E-25          0.00  0.3500   20.000  0.1759E-22          0.00  0.3500   20.000  0.2342E-19          0.00  0.3500   20.000  0.9667E-16          0.00  0.3500   20.000  0.1385E-14
         21.1744        0.00  0.3500   20.000  0.6878E-25          0.00  0.3500   20.000  0.1505E-22          0.00  0.3500   20.000  0.2012E-19          0.00  0.3500   20.000  0.8374E-16          0.00  0.3500   20.000  0.1203E-14
         21.2478        0.00  0.3500   20.000  0.5879E-25          0.00  0.3500   20.000  0.1288E-22          0.00  0.3500   20.000  0.1728E-19          0.00  0.3500   20.000  0.7253E-16          0.00  0.3500   20.000  0.1045E-14
         21.3212        0.00  0.3500   20.000  0.5026E-25          0.00  0.3500   20.000  0.1102E-22          0.00  0.3500   20.000  0.1484E-19          0.00  0.3500   20.000  0.6282E-16          0.00  0.3500   20.000  0.9075E-15
         21.3946        0.00  0.3500   20.000  0.4296E-25          0.00  0.3500   20.000  0.9433E-23          0.00  0.3500   20.000  0.1275E-19          0.00  0.3500   20.000  0.5441E-16          0.00  0.3500   20.000  0.7881E-15
         21.4680        0.00  0.3500   20.000  0.3672E-25          0.00  0.3500   20.000  0.8073E-23          0.00  0.3500   20.000  0.1095E-19          0.00  0.3500   20.000  0.4711E-16          0.00  0.3500   20.000  0.6844E-15
         21.5414        0.00  0.3500   20.000  0.3139E-25          0.00  0.3500   20.000  0.6909E-23          0.00  0.3500   20.000  0.9404E-20          0.00  0.3500   20.000  0.4079E-16          0.00  0.3500   20.000  0.5942E-15
         21.6148        0.00  0.3500   20.000  0.2684E-25          0.00  0.3500   20.000  0.5913E-23          0.00  0.3500   20.000  0.8077E-20          0.00  0.3500   20.000  0.3532E-16          0.00  0.3500   20.000  0.5159E-15
         21.6882        0.00  0.3500   20.000  0.2294E-25          0.00  0.3500   20.000  0.5060E-23          0.00  0.3500   20.000  0.6937E-20          0.00  0.3500   20.000  0.3058E-16          0.00  0.3500   20.000  0.4479E-15
         21.7616        0.00  0.3500   20.000  0.1961E-25          0.00  0.3500   20.000  0.4331E-23          0.00  0.3500   20.000  0.5958E-20          0.00  0.3500   20.000  0.2647E-16          0.00  0.3500   20.000  0.3888E-15
         21.8350        0.00  0.3500   20.000  0.1677E-25          0.00  0.3500   20.000  0.3706E-23          0.00  0.3500   20.000  0.5117E-20          0.00  0.3500   20.000  0.2292E-16          0.00  0.3500   20.000  0.3374E-15
         21.9084        0.00  0.3500   20.000  0.1433E-25          0.00  0.3500   20.000  0.3172E-23          0.00  0.3500   20.000  0.4394E-20          0.00  0.3500   20.000  0.1984E-16          0.00  0.3500   20.000  0.2928E-15
         21.9818        0.00  0.3500   20.000  0.1225E-25          0.00  0.3500   20.000  0.2715E-23          0.00  0.3500   20.000  0.3774E-20          0.00  0.3500   20.000  0.1717E-16          0.00  0.3500   20.000  0.2541E-15
         22.0552        0.00  0.3500   20.000  0.1048E-25          0.00  0.3500   20.000  0.2323E-23          0.00  0.3500   20.000  0.3241E-20          0.00  0.3500   20.000  0.1486E-16          0.00  0.3500   20.000  0.2205E-15
         22.1286        0.00  0.3500   20.000  0.8956E-26          0.00  0.3500   20.000  0.1988E-23          0.00  0.3500   20.000  0.2783E-20          0.00  0.3500   20.000  0.1286E-16          0.00  0.3500   20.000  0.1913E-15
         22.2020        0.00  0.3500   20.000  0.7657E-26          0.00  0.3500   20.000  0.1702E-23          0.00  0.3500   20.000  0.2390E-20          0.00  0.3500   20.000  0.1113E-16          0.00  0.3500   20.000  0.1659E-15
         22.2754        0.00  0.3500   20.000  0.6546E-26          0.00  0.3500   20.000  0.1457E-23          0.00  0.3500   20.000  0.2053E-20          0.00  0.3500   20.000  0.9627E-17          0.00  0.3500   20.000  0.1439E-15
         22.3488        0.00  0.3500   20.000  0.5597E-26          0.00  0.3500   20.000  0.1247E-23          0.00  0.3500   20.000  0.1763E-20          0.00  0.3500   20.000  0.8330E-17          0.00  0.3500   20.000  0.1249E-15
         22.4222        0.00  0.3500   20.000  0.4785E-26          0.00  0.3500   20.000  0.1067E-23          0.00  0.3500   20.000  0.1514E-20          0.00  0.3500   20.000  0.7206E-17          0.00  0.3500   20.000  0.1083E-15
         22.4956        0.00  0.3500   20.000  0.4091E-26          0.00  0.3500   20.000  0.9132E-24          0.00  0.3500   20.000  0.1300E-20          0.00  0.3500   20.000  0.6234E-17          0.00  0.3500   20.000  0.9390E-16
         22.5690        0.00  0.3500   20.000  0.3498E-26          0.00  0.3500   20.000  0.7816E-24          0.00  0.3500   20.000  0.1116E-20          0.00  0.3500   20.000  0.5393E-17          0.00  0.3500   20.000  0.8142E-16
         22.6424        0.00  0.3500   20.000  0.2991E-26          0.00  0.3500   20.000  0.6690E-24          0.00  0.3500   20.000  0.9584E-21          0.00  0.3500   20.000  0.4665E-17          0.00  0.3500   20.000  0.7060E-16
         22.7158        0.00  0.3500   20.000  0.2557E-26          0.00  0.3500   20.000  0.5726E-24          0.00  0.3500   20.000  0.8229E-21          0.00  0.3500   20.000  0.4035E-17          0.00  0.3500   20.000  0.6121E-16
         22.7892        0.00  0.3500   20.000  0.2187E-26          0.00  0.3500   20.000  0.4901E-24          0.00  0.3500   20.000  0.7066E-21          0.00  0.3500   20.000  0.3489E-17          0.00  0.3500   20.000  0.5306E-16
         22.8626        0.00  0.3500   20.000  0.1870E-26          0.00  0.3500   20.000  0.4195E-24          0.00  0.3500   20.000  0.6068E-21          0.00  0.3500   20.000  0.3018E-17          0.00  0.3500   20.000  0.4599E-16
         22.9360        0.00  0.3500   20.000  0.1599E-26          0.00  0.3500   20.000  0.3590E-24          0.00  0.3500   20.000  0.5210E-21          0.00  0.3500   20.000  0.2610E-17          0.00  0.3500   20.000  0.3986E-16
         23.0094        0.00  0.3500   20.000  0.1367E-26          0.00  0.3500   20.000  0.3073E-24          0.00  0.3500   20.000  0.4473E-21          0.00  0.3500   20.000  0.2257E-17          0.00  0.3500   20.000  0.3455E-16
         23.0828        0.00  0.3500   20.000  0.1169E-26          0.00  0.3500   20.000  0.2630E-24          0.00  0.3500   20.000  0.3841E-21          0.00  0.3500   20.000  0.1951E-17          0.00  0.3500   20.000  0.2994E-16
         23.1562        0.00  0.3500   20.000  0.9996E-27          0.00  0.3500   20.000  0.2251E-24          0.00  0.3500   20.000  0.3298E-21          0.00  0.3500   20.000  0.1687E-17          0.00  0.3500   20.000  0.2594E-16
         23.2296        0.00  0.3500   20.000  0.8548E-27          0.00  0.3500   20.000  0.1927E-24          0.00  0.3500   20.000  0.2832E-21          0.00  0.3500   20.000  0.1458E-17          0.00  0.3500   20.000  0.2248E-16
         23.3030        0.00  0.3500   20.000  0.7309E-27          0.00  0.3500   20.000  0.1649E-24          0.00  0.3500   20.000  0.2431E-21          0.00  0.3500   20.000  0.1261E-17          0.00  0.3500   20.000  0.1948E-16
         23.3764        0.00  0.3500   20.000  0.6250E-27          0.00  0.3500   20.000  0.1412E-24          0.00  0.3500   20.000  0.2087E-21          0.00  0.3500   20.000  0.1090E-17          0.00  0.3500   20.000  0.1687E-16
         23.4498        0.00  0.3500   20.000  0.5345E-27          0.00  0.3500   20.000  0.1209E-24          0.00  0.3500   20.000  0.1792E-21          0.00  0.3500   20.000  0.9421E-18          0.00  0.3500   20.000  0.1462E-16
         23.5232        0.00  0.3500   20.000  0.4571E-27          0.00  0.3500   20.000  0.1034E-24          0.00  0.3500   20.000  0.1539E-21          0.00  0.3500   20.000  0.8143E-18          0.00  0.3500   20.000  0.1266E-16
         23.5966        0.00  0.3500   20.000  0.3909E-27          0.00  0.3500   20.000  0.8855E-25          0.00  0.3500   20.000  0.1321E-21          0.00  0.3500   20.000  0.7038E-18          0.00  0.3500   20.000  0.1097E-16
         23.6700        0.00  0.3500   20.000  0.3343E-27          0.00  0.3500   20.000  0.7580E-25          0.00  0.3500   20.000  0.1134E-21          0.00  0.3500   20.000  0.6082E-18          0.00  0.3500   20.000  0.9497E-17
         23.7434        0.00  0.3500   20.000  0.2859E-27          0.00  0.3500   20.000  0.6488E-25          0.00  0.3500   20.000  0.9737E-22          0.00  0.3500   20.000  0.5256E-18          0.00  0.3500   20.000  0.8224E-17
         23.8168        0.00  0.3500   20.000  0.2445E-27          0.00  0.3500   20.000  0.5554E-25          0.00  0.3500   20.000  0.8360E-22          0.00  0.3500   20.000  0.4542E-18          0.00  0.3500   20.000  0.7122E-17
         23.8902        0.00  0.3500   20.000  0.2091E-27          0.00  0.3500   20.000  0.4754E-25          0.00  0.3500   20.000  0.7177E-22          0.00  0.3500   20.000  0.3925E-18          0.00  0.3500   20.000  0.6166E-17
         23.9636        0.00  0.3500   20.000  0.1788E-27          0.00  0.3500   20.000  0.4069E-25          0.00  0.3500   20.000  0.6161E-22          0.00  0.3500   20.000  0.3391E-18          0.00  0.3500   20.000  0.5339E-17
         24.0370        0.00  0.3500   20.000  0.1529E-27          0.00  0.3500   20.000  0.3484E-25          0.00  0.3500   20.000  0.5290E-22          0.00  0.3500   20.000  0.2930E-18          0.00  0.3500   20.000  0.4622E-17
         24.1104        0.00  0.3500   20.000  0.1308E-27          0.00  0.3500   20.000  0.2982E-25          0.00  0.3500   20.000  0.4541E-22          0.00  0.3500   20.000  0.2532E-18          0.00  0.3500   20.000  0.4001E-17
         24.1838        0.00  0.3500   20.000  0.1119E-27          0.00  0.3500   20.000  0.2553E-25          0.00  0.3500   20.000  0.3898E-22          0.00  0.3500   20.000  0.2187E-18          0.00  0.3500   20.000  0.3463E-17
         24.2572        0.00  0.3500   20.000  0.9566E-28          0.00  0.3500   20.000  0.2185E-25          0.00  0.3500   20.000  0.3347E-22          0.00  0.3500   20.000  0.1889E-18          0.00  0.3500   20.000  0.2998E-17
         24.3306        0.00  0.3500   20.000  0.8182E-28          0.00  0.3500   20.000  0.1871E-25          0.00  0.3500   20.000  0.2873E-22          0.00  0.3500   20.000  0.1632E-18          0.00  0.3500   20.000  0.2595E-17
         24.4040        0.00  0.3500   20.000  0.6998E-28          0.00  0.3500   20.000  0.1601E-25          0.00  0.3500   20.000  0.2466E-22          0.00  0.3500   20.000  0.1410E-18          0.00  0.3500   20.000  0.2245E-17
         24.4774        0.00  0.3500   20.000  0.5985E-28          0.00  0.3500   20.000  0.1371E-25          0.00  0.3500   20.000  0.2117E-22          0.00  0.3500   20.000  0.1218E-18          0.00  0.3500   20.000  0.1943E-17
         24.5508        0.00  0.3500   20.000  0.5119E-28          0.00  0.3500   20.000  0.1173E-25          0.00  0.3500   20.000  0.1817E-22          0.00  0.3500   20.000  0.1052E-18          0.00  0.3500   20.000  0.1681E-17
         24.6242        0.00  0.3500   20.000  0.4379E-28          0.00  0.3500   20.000  0.1005E-25          0.00  0.3500   20.000  0.1560E-22          0.00  0.3500   20.000  0.9082E-19          0.00  0.3500   20.000  0.1455E-17
         24.6976        0.00  0.3500   20.000  0.3745E-28          0.00  0.3500   20.000  0.8600E-26          0.00  0.3500   20.000  0.1339E-22          0.00  0.3500   20.000  0.7843E-19          0.00  0.3500   20.000  0.1259E-17
         24.7710        0.00  0.3500   20.000  0.3202E-28          0.00  0.3500   20.000  0.7362E-26          0.00  0.3500   20.000  0.1150E-22          0.00  0.3500   20.000  0.6773E-19          0.00  0.3500   20.000  0.1089E-17
         24.8444        0.00  0.3500   20.000  0.2737E-28          0.00  0.3500   20.000  0.6302E-26          0.00  0.3500   20.000  0.9868E-23          0.00  0.3500   20.000  0.5849E-19          0.00  0.3500   20.000  0.9421E-18
         24.9178        0.00  0.3500   20.000  0.2338E-28          0.00  0.3500   20.000  0.5395E-26          0.00  0.3500   20.000  0.8471E-23          0.00  0.3500   20.000  0.5050E-19          0.00  0.3500   20.000  0.8149E-18
         24.9912        0.00  0.3500   20.000  0.1993E-28          0.00  0.3500   20.000  0.4619E-26          0.00  0.3500   20.000  0.7271E-23          0.00  0.3500   20.000  0.4361E-19          0.00  0.3500   20.000  0.7049E-18
         25.0646        0.00  0.3500   20.000  0.1692E-28          0.00  0.3500   20.000  0.3954E-26          0.00  0.3500   20.000  0.6241E-23          0.00  0.3500   20.000  0.3765E-19          0.00  0.3500   20.000  0.6097E-18
         25.1380        0.00  0.3500   20.000  0.1429E-28          0.00  0.3500   20.000  0.3385E-26          0.00  0.3500   20.000  0.5357E-23          0.00  0.3500   20.000  0.3250E-19          0.00  0.3500   20.000  0.5273E-18
         25.2114        0.00  0.3500   20.000  0.1200E-28          0.00  0.3500   20.000  0.2898E-26          0.00  0.3500   20.000  0.4599E-23          0.00  0.3500   20.000  0.2806E-19          0.00  0.3500   20.000  0.4560E-18
         25.2848        0.00  0.3500   20.000  0.1001E-28          0.00  0.3500   20.000  0.2481E-26          0.00  0.3500   20.000  0.3947E-23          0.00  0.3500   20.000  0.2422E-19          0.00  0.3500   20.000  0.3943E-18
         25.3582        0.00  0.3500   20.000  0.8309E-29          0.00  0.3500   20.000  0.2124E-26          0.00  0.3500   20.000  0.3388E-23          0.00  0.3500   20.000  0.2091E-19          0.00  0.3500   20.000  0.3410E-18
         25.4316        0.00  0.3500   20.000  0.6881E-29          0.00  0.3500   20.000  0.1819E-26          0.00  0.3500   20.000  0.2908E-23          0.00  0.3500   20.000  0.1805E-19          0.00  0.3500   20.000  0.2948E-18
         25.5050        0.00  0.3500   20.000  0.5651E-29          0.00  0.3500   20.000  0.1557E-26          0.00  0.3500   20.000  0.2496E-23          0.00  0.3500   20.000  0.1558E-19          0.00  0.3500   20.000  0.2549E-18
