 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 5.    Time:  11:34:41
 Units: L = cm   , T = days , M = ug   



                               Node( 18)                                 Node( 85)                                 Node(101)

         time         h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc     
         81.0976      -64.73  0.2799   20.000  0.5719E+00        -60.49  0.2855   20.000  0.3692E+01        -60.58  0.2853   20.000  0.4001E+01
         81.1279      -64.74  0.2799   20.000  0.5717E+00        -60.49  0.2855   20.000  0.3691E+01        -60.58  0.2853   20.000  0.4001E+01
         81.1673      -64.73  0.2799   20.000  0.5714E+00        -60.48  0.2855   20.000  0.3690E+01        -60.58  0.2853   20.000  0.4000E+01
         81.2185      -64.67  0.2800   20.000  0.5708E+00        -60.47  0.2855   20.000  0.3688E+01        -60.57  0.2854   20.000  0.3999E+01
         81.2850      -64.50  0.2802   20.000  0.5700E+00        -60.45  0.2855   20.000  0.3686E+01        -60.56  0.2854   20.000  0.3997E+01
         81.3744      -64.14  0.2807   20.000  0.5686E+00        -60.43  0.2855   20.000  0.3683E+01        -60.55  0.2854   20.000  0.3995E+01
         81.4787      -63.61  0.2814   20.000  0.5666E+00        -60.41  0.2856   20.000  0.3680E+01        -60.53  0.2854   20.000  0.3993E+01
         81.6090      -62.82  0.2824   20.000  0.5639E+00        -60.39  0.2856   20.000  0.3676E+01        -60.51  0.2854   20.000  0.3990E+01
         81.8045      -61.54  0.2841   20.000  0.5593E+00        -60.36  0.2856   20.000  0.3671E+01        -60.48  0.2855   20.000  0.3985E+01
         82.0000      -60.25  0.2858   20.000  0.5544E+00        -60.34  0.2857   20.000  0.3665E+01        -60.45  0.2855   20.000  0.3981E+01
         82.2500      -59.68  0.2866   20.000  0.5501E+00        -60.33  0.2857   20.000  0.3658E+01        -60.42  0.2855   20.000  0.3975E+01
         82.5000      -60.12  0.2861   20.000  0.5478E+00        -60.33  0.2857   20.000  0.3650E+01        -60.40  0.2856   20.000  0.3969E+01
         82.7500      -60.99  0.2849   20.000  0.5464E+00        -60.34  0.2857   20.000  0.3643E+01        -60.38  0.2856   20.000  0.3963E+01
         83.0000      -62.08  0.2834   20.000  0.5457E+00        -60.35  0.2856   20.000  0.3636E+01        -60.37  0.2856   20.000  0.3957E+01
         83.5000      -64.25  0.2805   20.000  0.5448E+00        -60.39  0.2856   20.000  0.3621E+01        -60.37  0.2856   20.000  0.3945E+01
         84.0000      -66.30  0.2778   20.000  0.5445E+00        -60.43  0.2855   20.000  0.3607E+01        -60.39  0.2856   20.000  0.3933E+01
         84.0010      -66.31  0.2778   20.000  0.5445E+00        -60.43  0.2855   20.000  0.3607E+01        -60.39  0.2856   20.000  0.3933E+01
         84.0023      -66.32  0.2778   20.000  0.5445E+00        -60.43  0.2855   20.000  0.3607E+01        -60.39  0.2856   20.000  0.3933E+01
         84.0040      -66.33  0.2778   20.000  0.5445E+00        -60.43  0.2855   20.000  0.3607E+01        -60.39  0.2856   20.000  0.3933E+01
         84.0062      -66.33  0.2778   20.000  0.5445E+00        -60.43  0.2855   20.000  0.3606E+01        -60.39  0.2856   20.000  0.3933E+01
         84.0090      -66.35  0.2778   20.000  0.5445E+00        -60.43  0.2855   20.000  0.3606E+01        -60.39  0.2856   20.000  0.3933E+01
         84.0128      -66.36  0.2778   20.000  0.5445E+00        -60.43  0.2855   20.000  0.3606E+01        -60.39  0.2856   20.000  0.3933E+01
         84.0176      -66.38  0.2777   20.000  0.5445E+00        -60.43  0.2855   20.000  0.3606E+01        -60.39  0.2856   20.000  0.3933E+01
         84.0239      -66.41  0.2777   20.000  0.5445E+00        -60.44  0.2855   20.000  0.3606E+01        -60.39  0.2856   20.000  0.3933E+01
         84.0320      -66.44  0.2777   20.000  0.5445E+00        -60.44  0.2855   20.000  0.3606E+01        -60.39  0.2856   20.000  0.3933E+01
         84.0426      -66.48  0.2776   20.000  0.5445E+00        -60.44  0.2855   20.000  0.3605E+01        -60.39  0.2856   20.000  0.3932E+01
         84.0564      -66.54  0.2775   20.000  0.5445E+00        -60.44  0.2855   20.000  0.3605E+01        -60.39  0.2856   20.000  0.3932E+01
         84.0743      -66.61  0.2774   20.000  0.5445E+00        -60.44  0.2855   20.000  0.3605E+01        -60.40  0.2856   20.000  0.3932E+01
         84.0976      -66.71  0.2773   20.000  0.5446E+00        -60.44  0.2855   20.000  0.3604E+01        -60.40  0.2856   20.000  0.3931E+01
         84.1279      -66.83  0.2772   20.000  0.5446E+00        -60.45  0.2855   20.000  0.3603E+01        -60.40  0.2856   20.000  0.3930E+01
         84.1673      -66.98  0.2770   20.000  0.5446E+00        -60.45  0.2855   20.000  0.3602E+01        -60.40  0.2856   20.000  0.3929E+01
         84.2185      -67.16  0.2767   20.000  0.5446E+00        -60.46  0.2855   20.000  0.3600E+01        -60.40  0.2856   20.000  0.3928E+01
         84.2850      -67.38  0.2764   20.000  0.5445E+00        -60.46  0.2855   20.000  0.3598E+01        -60.41  0.2856   20.000  0.3927E+01
         84.3744      -67.65  0.2761   20.000  0.5444E+00        -60.47  0.2855   20.000  0.3596E+01        -60.41  0.2856   20.000  0.3924E+01
         84.4787      -67.92  0.2757   20.000  0.5443E+00        -60.49  0.2855   20.000  0.3593E+01        -60.42  0.2855   20.000  0.3922E+01
         84.6090      -68.22  0.2753   20.000  0.5440E+00        -60.50  0.2854   20.000  0.3589E+01        -60.43  0.2855   20.000  0.3919E+01
         84.8045      -68.60  0.2748   20.000  0.5435E+00        -60.54  0.2854   20.000  0.3583E+01        -60.45  0.2855   20.000  0.3914E+01
         85.0000      -68.93  0.2744   20.000  0.5429E+00        -60.57  0.2854   20.000  0.3578E+01        -60.47  0.2855   20.000  0.3909E+01
         85.2500      -69.42  0.2738   20.000  0.5423E+00        -60.62  0.2853   20.000  0.3571E+01        -60.51  0.2854   20.000  0.3903E+01
         85.6250      -70.28  0.2726   20.000  0.5417E+00        -60.72  0.2852   20.000  0.3560E+01        -60.57  0.2853   20.000  0.3894E+01
         86.0000      -71.23  0.2714   20.000  0.5414E+00        -60.84  0.2850   20.000  0.3550E+01        -60.66  0.2852   20.000  0.3885E+01
         86.5000      -72.66  0.2695   20.000  0.5416E+00        -61.04  0.2847   20.000  0.3536E+01        -60.80  0.2851   20.000  0.3872E+01
         87.0000      -74.12  0.2676   20.000  0.5420E+00        -61.27  0.2844   20.000  0.3523E+01        -60.98  0.2848   20.000  0.3860E+01
         87.5000      -75.59  0.2657   20.000  0.5427E+00        -61.54  0.2841   20.000  0.3510E+01        -61.19  0.2845   20.000  0.3848E+01
         88.0000      -77.06  0.2642   20.000  0.5429E+00        -61.84  0.2837   20.000  0.3497E+01        -61.44  0.2842   20.000  0.3836E+01
         89.0000      -80.26  0.2610   20.000  0.5448E+00        -62.56  0.2827   20.000  0.3473E+01        -62.05  0.2834   20.000  0.3813E+01
         90.0000      -83.31  0.2580   20.000  0.5470E+00        -63.39  0.2817   20.000  0.3449E+01        -62.78  0.2825   20.000  0.3790E+01
         91.0000      -86.24  0.2551   20.000  0.5493E+00        -64.31  0.2805   20.000  0.3427E+01        -63.61  0.2814   20.000  0.3768E+01
         91.0010      -86.26  0.2551   20.000  0.5493E+00        -64.31  0.2805   20.000  0.3427E+01        -63.60  0.2814   20.000  0.3768E+01
         91.0023      -86.26  0.2551   20.000  0.5493E+00        -64.31  0.2805   20.000  0.3427E+01        -63.60  0.2814   20.000  0.3768E+01
         91.0040      -86.27  0.2551   20.000  0.5493E+00        -64.31  0.2805   20.000  0.3427E+01        -63.60  0.2814   20.000  0.3768E+01
         91.0062      -86.27  0.2550   20.000  0.5493E+00        -64.31  0.2805   20.000  0.3427E+01        -63.60  0.2814   20.000  0.3768E+01
         91.0090      -86.28  0.2550   20.000  0.5493E+00        -64.31  0.2804   20.000  0.3427E+01        -63.60  0.2814   20.000  0.3768E+01
         91.0128      -86.29  0.2550   20.000  0.5493E+00        -64.32  0.2804   20.000  0.3427E+01        -63.61  0.2814   20.000  0.3768E+01
         91.0176      -86.31  0.2550   20.000  0.5493E+00        -64.32  0.2804   20.000  0.3427E+01        -63.61  0.2814   20.000  0.3768E+01
         91.0239      -86.32  0.2550   20.000  0.5494E+00        -64.33  0.2804   20.000  0.3427E+01        -63.62  0.2814   20.000  0.3767E+01
         91.0320      -86.35  0.2550   20.000  0.5494E+00        -64.34  0.2804   20.000  0.3427E+01        -63.62  0.2814   20.000  0.3767E+01
         91.0426      -86.38  0.2549   20.000  0.5494E+00        -64.35  0.2804   20.000  0.3426E+01        -63.63  0.2813   20.000  0.3767E+01
         91.0564      -86.42  0.2549   20.000  0.5494E+00        -64.36  0.2804   20.000  0.3426E+01        -63.64  0.2813   20.000  0.3767E+01
         91.0743      -86.47  0.2548   20.000  0.5495E+00        -64.37  0.2804   20.000  0.3426E+01        -63.66  0.2813   20.000  0.3766E+01
         91.0976      -86.54  0.2548   20.000  0.5495E+00        -64.40  0.2803   20.000  0.3425E+01        -63.68  0.2813   20.000  0.3766E+01
         91.1279      -86.62  0.2547   20.000  0.5496E+00        -64.42  0.2803   20.000  0.3425E+01        -63.70  0.2812   20.000  0.3765E+01
         91.1673      -86.72  0.2546   20.000  0.5496E+00        -64.46  0.2803   20.000  0.3424E+01        -63.74  0.2812   20.000  0.3764E+01
         91.2185      -86.80  0.2545   20.000  0.5497E+00        -64.51  0.2802   20.000  0.3423E+01        -63.78  0.2811   20.000  0.3763E+01
         91.2850      -86.78  0.2545   20.000  0.5495E+00        -64.57  0.2801   20.000  0.3421E+01        -63.84  0.2811   20.000  0.3762E+01
         91.3744      -86.40  0.2549   20.000  0.5487E+00        -64.66  0.2800   20.000  0.3419E+01        -63.91  0.2810   20.000  0.3760E+01
         91.4638      -85.54  0.2558   20.000  0.5471E+00        -64.74  0.2799   20.000  0.3417E+01        -63.99  0.2809   20.000  0.3758E+01
         91.5710      -83.86  0.2574   20.000  0.5439E+00        -64.84  0.2798   20.000  0.3415E+01        -64.08  0.2808   20.000  0.3755E+01
         91.7140      -80.68  0.2606   20.000  0.5379E+00        -64.98  0.2796   20.000  0.3412E+01        -64.21  0.2806   20.000  0.3752E+01
         91.8570      -76.90  0.2643   20.000  0.5305E+00        -65.12  0.2794   20.000  0.3409E+01        -64.34  0.2804   20.000  0.3749E+01
         92.0000      -73.04  0.2690   20.000  0.5213E+00        -65.27  0.2792   20.000  0.3406E+01        -64.47  0.2802   20.000  0.3746E+01
         92.2000      -69.68  0.2734   20.000  0.5127E+00        -65.47  0.2789   20.000  0.3402E+01        -64.65  0.2800   20.000  0.3741E+01
         92.4000      -68.27  0.2753   20.000  0.5076E+00        -65.67  0.2787   20.000  0.3398E+01        -64.84  0.2798   20.000  0.3737E+01
         92.7000      -68.29  0.2755   20.000  0.5038E+00        -65.98  0.2783   20.000  0.3392E+01        -65.12  0.2794   20.000  0.3731E+01
         93.0000      -68.87  0.2746   20.000  0.5017E+00        -66.29  0.2779   20.000  0.3386E+01        -65.41  0.2790   20.000  0.3724E+01
         93.3333      -70.18  0.2728   20.000  0.5007E+00        -66.63  0.2774   20.000  0.3379E+01        -65.74  0.2786   20.000  0.3717E+01
         93.6667      -71.66  0.2708   20.000  0.5006E+00        -66.95  0.2770   20.000  0.3372E+01        -66.06  0.2782   20.000  0.3710E+01
         94.0000      -73.30  0.2687   20.000  0.5012E+00        -67.26  0.2766   20.000  0.3366E+01        -66.38  0.2777   20.000  0.3703E+01
         94.5000      -75.59  0.2657   20.000  0.5023E+00        -67.69  0.2760   20.000  0.3356E+01        -66.84  0.2771   20.000  0.3693E+01
         95.0000      -77.79  0.2635   20.000  0.5028E+00        -68.08  0.2755   20.000  0.3346E+01        -67.27  0.2766   20.000  0.3683E+01
         96.0000      -80.67  0.2605   20.000  0.5031E+00        -68.74  0.2746   20.000  0.3326E+01        -68.02  0.2756   20.000  0.3663E+01
         97.0000      -83.01  0.2582   20.000  0.5031E+00        -69.38  0.2738   20.000  0.3307E+01        -68.71  0.2747   20.000  0.3643E+01
         98.0000      -84.82  0.2564   20.000  0.5029E+00        -70.01  0.2730   20.000  0.3289E+01        -69.35  0.2738   20.000  0.3624E+01
         99.0000      -86.60  0.2547   20.000  0.5029E+00        -70.66  0.2721   20.000  0.3271E+01        -69.99  0.2730   20.000  0.3606E+01
        100.0000      -88.28  0.2530   20.000  0.5030E+00        -71.33  0.2713   20.000  0.3254E+01        -70.63  0.2722   20.000  0.3588E+01
        101.0000      -90.39  0.2510   20.000  0.5041E+00        -72.02  0.2703   20.000  0.3238E+01        -71.29  0.2713   20.000  0.3572E+01
        102.0000      -92.29  0.2490   20.000  0.5050E+00        -72.74  0.2694   20.000  0.3222E+01        -71.97  0.2704   20.000  0.3555E+01
        103.0000      -94.48  0.2469   20.000  0.5066E+00        -73.47  0.2685   20.000  0.3208E+01        -72.66  0.2695   20.000  0.3539E+01
        104.0000      -96.35  0.2452   20.000  0.5076E+00        -74.21  0.2675   20.000  0.3193E+01        -73.36  0.2686   20.000  0.3524E+01
        105.0000      -97.88  0.2441   20.000  0.5081E+00        -74.94  0.2665   20.000  0.3180E+01        -74.06  0.2677   20.000  0.3509E+01
        106.0000      -99.15  0.2432   20.000  0.5085E+00        -75.67  0.2656   20.000  0.3167E+01        -74.76  0.2668   20.000  0.3495E+01
        106.0010      -99.18  0.2432   20.000  0.5085E+00        -75.67  0.2656   20.000  0.3167E+01        -74.76  0.2668   20.000  0.3495E+01
        106.0023      -99.17  0.2432   20.000  0.5085E+00        -75.67  0.2656   20.000  0.3167E+01        -74.77  0.2668   20.000  0.3495E+01
        106.0040      -99.18  0.2432   20.000  0.5085E+00        -75.67  0.2656   20.000  0.3167E+01        -74.77  0.2668   20.000  0.3495E+01
        106.0062      -99.18  0.2432   20.000  0.5085E+00        -75.68  0.2656   20.000  0.3167E+01        -74.77  0.2668   20.000  0.3495E+01
        106.0090      -99.18  0.2432   20.000  0.5085E+00        -75.68  0.2656   20.000  0.3167E+01        -74.77  0.2667   20.000  0.3495E+01
        106.0128      -99.19  0.2432   20.000  0.5085E+00        -75.68  0.2656   20.000  0.3167E+01        -74.77  0.2667   20.000  0.3495E+01
        106.0176      -99.20  0.2432   20.000  0.5085E+00        -75.69  0.2656   20.000  0.3167E+01        -74.78  0.2667   20.000  0.3495E+01
        106.0239      -99.20  0.2432   20.000  0.5085E+00        -75.69  0.2656   20.000  0.3167E+01        -74.78  0.2667   20.000  0.3495E+01
        106.0320      -99.21  0.2432   20.000  0.5085E+00        -75.70  0.2656   20.000  0.3167E+01        -74.79  0.2667   20.000  0.3495E+01
        106.0426      -99.23  0.2431   20.000  0.5085E+00        -75.71  0.2655   20.000  0.3166E+01        -74.79  0.2667   20.000  0.3495E+01
        106.0564      -99.24  0.2431   20.000  0.5085E+00        -75.72  0.2655   20.000  0.3166E+01        -74.80  0.2667   20.000  0.3495E+01
        106.0743      -99.27  0.2431   20.000  0.5085E+00        -75.73  0.2655   20.000  0.3166E+01        -74.82  0.2667   20.000  0.3494E+01
        106.0976      -99.30  0.2431   20.000  0.5086E+00        -75.75  0.2655   20.000  0.3166E+01        -74.83  0.2667   20.000  0.3494E+01
        106.1279      -99.33  0.2431   20.000  0.5086E+00        -75.77  0.2655   20.000  0.3165E+01        -74.85  0.2666   20.000  0.3494E+01
        106.1673      -99.37  0.2430   20.000  0.5086E+00        -75.80  0.2654   20.000  0.3165E+01        -74.88  0.2666   20.000  0.3493E+01
        106.2185      -99.41  0.2430   20.000  0.5086E+00        -75.84  0.2654   20.000  0.3164E+01        -74.92  0.2666   20.000  0.3492E+01
        106.2850      -99.40  0.2430   20.000  0.5085E+00        -75.89  0.2654   20.000  0.3163E+01        -74.96  0.2665   20.000  0.3491E+01
        106.3744      -99.23  0.2431   20.000  0.5082E+00        -75.96  0.2653   20.000  0.3162E+01        -75.03  0.2664   20.000  0.3490E+01
        106.4787      -98.80  0.2435   20.000  0.5077E+00        -76.04  0.2652   20.000  0.3161E+01        -75.10  0.2663   20.000  0.3489E+01
        106.6090      -97.87  0.2441   20.000  0.5065E+00        -76.14  0.2651   20.000  0.3159E+01        -75.19  0.2662   20.000  0.3487E+01
        106.8045      -95.76  0.2457   20.000  0.5038E+00        -76.30  0.2650   20.000  0.3157E+01        -75.33  0.2660   20.000  0.3484E+01
        107.0000      -93.41  0.2480   20.000  0.4996E+00        -76.45  0.2648   20.000  0.3154E+01        -75.47  0.2658   20.000  0.3482E+01
        107.0010      -93.39  0.2480   20.000  0.4996E+00        -76.45  0.2648   20.000  0.3154E+01        -75.47  0.2658   20.000  0.3482E+01
        107.0023      -93.38  0.2480   20.000  0.4996E+00        -76.45  0.2648   20.000  0.3154E+01        -75.47  0.2658   20.000  0.3482E+01
        107.0040      -93.36  0.2480   20.000  0.4995E+00        -76.45  0.2648   20.000  0.3154E+01        -75.48  0.2658   20.000  0.3482E+01
        107.0062      -93.33  0.2480   20.000  0.4995E+00        -76.46  0.2648   20.000  0.3154E+01        -75.48  0.2658   20.000  0.3482E+01
        107.0090      -93.30  0.2481   20.000  0.4994E+00        -76.46  0.2648   20.000  0.3154E+01        -75.48  0.2658   20.000  0.3482E+01
        107.0128      -93.25  0.2481   20.000  0.4994E+00        -76.46  0.2648   20.000  0.3154E+01        -75.48  0.2658   20.000  0.3482E+01
        107.0176      -93.19  0.2482   20.000  0.4992E+00        -76.47  0.2648   20.000  0.3154E+01        -75.49  0.2658   20.000  0.3482E+01
        107.0239      -93.12  0.2482   20.000  0.4991E+00        -76.47  0.2648   20.000  0.3154E+01        -75.49  0.2658   20.000  0.3482E+01
        107.0320      -93.02  0.2483   20.000  0.4989E+00        -76.48  0.2648   20.000  0.3154E+01        -75.50  0.2658   20.000  0.3481E+01
        107.0426      -92.88  0.2485   20.000  0.4987E+00        -76.48  0.2648   20.000  0.3154E+01        -75.50  0.2658   20.000  0.3481E+01
        107.0564      -92.70  0.2487   20.000  0.4984E+00        -76.50  0.2648   20.000  0.3154E+01        -75.51  0.2658   20.000  0.3481E+01
        107.0743      -92.47  0.2489   20.000  0.4979E+00        -76.51  0.2647   20.000  0.3153E+01        -75.53  0.2658   20.000  0.3481E+01
        107.0976      -92.15  0.2492   20.000  0.4973E+00        -76.53  0.2647   20.000  0.3153E+01        -75.54  0.2657   20.000  0.3481E+01
        107.1279      -91.71  0.2496   20.000  0.4965E+00        -76.55  0.2647   20.000  0.3153E+01        -75.57  0.2657   20.000  0.3480E+01
        107.1673      -91.09  0.2503   20.000  0.4954E+00        -76.58  0.2647   20.000  0.3152E+01        -75.59  0.2657   20.000  0.3480E+01
        107.2185      -90.18  0.2512   20.000  0.4937E+00        -76.62  0.2646   20.000  0.3152E+01        -75.63  0.2656   20.000  0.3479E+01
        107.2850      -88.81  0.2525   20.000  0.4912E+00        -76.68  0.2646   20.000  0.3151E+01        -75.69  0.2656   20.000  0.3478E+01
        107.3744      -86.66  0.2546   20.000  0.4873E+00        -76.75  0.2645   20.000  0.3150E+01        -75.77  0.2655   20.000  0.3477E+01
        107.4787      -83.83  0.2574   20.000  0.4822E+00        -76.83  0.2644   20.000  0.3149E+01        -75.86  0.2654   20.000  0.3476E+01
        107.6090      -80.01  0.2612   20.000  0.4753E+00        -76.94  0.2643   20.000  0.3147E+01        -75.97  0.2653   20.000  0.3474E+01
        107.8045      -74.29  0.2674   20.000  0.4642E+00        -77.10  0.2642   20.000  0.3145E+01        -76.13  0.2651   20.000  0.3471E+01
        108.0000      -69.33  0.2739   20.000  0.4532E+00        -77.27  0.2640   20.000  0.3142E+01        -76.29  0.2650   20.000  0.3469E+01
        108.0010      -69.28  0.2739   20.000  0.4531E+00        -77.27  0.2640   20.000  0.3142E+01        -76.29  0.2650   20.000  0.3469E+01
        108.0023      -69.25  0.2740   20.000  0.4531E+00        -77.27  0.2640   20.000  0.3142E+01        -76.29  0.2650   20.000  0.3469E+01
        108.0040      -69.20  0.2740   20.000  0.4530E+00        -77.27  0.2640   20.000  0.3142E+01        -76.30  0.2650   20.000  0.3469E+01
        108.0062      -69.15  0.2741   20.000  0.4529E+00        -77.27  0.2640   20.000  0.3142E+01        -76.30  0.2650   20.000  0.3469E+01
        108.0090      -69.08  0.2742   20.000  0.4527E+00        -77.27  0.2640   20.000  0.3142E+01        -76.30  0.2650   20.000  0.3469E+01
        108.0128      -68.99  0.2743   20.000  0.4525E+00        -77.28  0.2640   20.000  0.3142E+01        -76.30  0.2649   20.000  0.3469E+01
        108.0176      -68.87  0.2745   20.000  0.4522E+00        -77.28  0.2640   20.000  0.3142E+01        -76.31  0.2649   20.000  0.3469E+01
        108.0239      -68.72  0.2747   20.000  0.4519E+00        -77.29  0.2640   20.000  0.3142E+01        -76.31  0.2649   20.000  0.3468E+01
        108.0320      -68.52  0.2749   20.000  0.4515E+00        -77.29  0.2640   20.000  0.3142E+01        -76.32  0.2649   20.000  0.3468E+01
        108.0426      -68.27  0.2753   20.000  0.4509E+00        -77.30  0.2640   20.000  0.3142E+01        -76.33  0.2649   20.000  0.3468E+01
        108.0564      -67.95  0.2757   20.000  0.4502E+00        -77.31  0.2639   20.000  0.3142E+01        -76.34  0.2649   20.000  0.3468E+01
        108.0743      -67.54  0.2762   20.000  0.4493E+00        -77.33  0.2639   20.000  0.3141E+01        -76.35  0.2649   20.000  0.3468E+01
        108.0976      -67.05  0.2769   20.000  0.4482E+00        -77.35  0.2639   20.000  0.3141E+01        -76.37  0.2649   20.000  0.3468E+01
        108.1279      -66.49  0.2776   20.000  0.4468E+00        -77.37  0.2639   20.000  0.3141E+01        -76.40  0.2649   20.000  0.3467E+01
        108.1673      -65.88  0.2784   20.000  0.4452E+00        -77.40  0.2639   20.000  0.3140E+01        -76.43  0.2648   20.000  0.3467E+01
        108.2185      -65.29  0.2792   20.000  0.4435E+00        -77.45  0.2638   20.000  0.3140E+01        -76.47  0.2648   20.000  0.3466E+01
        108.2850      -64.77  0.2799   20.000  0.4416E+00        -77.50  0.2638   20.000  0.3139E+01        -76.53  0.2647   20.000  0.3465E+01
        108.3744      -64.38  0.2804   20.000  0.4395E+00        -77.58  0.2637   20.000  0.3138E+01        -76.60  0.2647   20.000  0.3464E+01
        108.4787      -64.17  0.2807   20.000  0.4376E+00        -77.66  0.2636   20.000  0.3137E+01        -76.68  0.2646   20.000  0.3463E+01
        108.6090      -64.14  0.2807   20.000  0.4356E+00        -77.77  0.2635   20.000  0.3135E+01        -76.79  0.2645   20.000  0.3461E+01
        108.8045      -64.34  0.2805   20.000  0.4331E+00        -77.93  0.2633   20.000  0.3133E+01        -76.95  0.2643   20.000  0.3458E+01
        109.0000      -64.62  0.2801   20.000  0.4310E+00        -78.09  0.2632   20.000  0.3130E+01        -77.11  0.2641   20.000  0.3456E+01
        109.2500      -65.39  0.2791   20.000  0.4292E+00        -78.29  0.2630   20.000  0.3128E+01        -77.31  0.2639   20.000  0.3453E+01
        109.6250      -67.02  0.2770   20.000  0.4277E+00        -78.57  0.2627   20.000  0.3123E+01        -77.61  0.2637   20.000  0.3448E+01
        110.0000      -68.69  0.2747   20.000  0.4270E+00        -78.80  0.2625   20.000  0.3118E+01        -77.89  0.2634   20.000  0.3443E+01
        110.5000      -70.91  0.2718   20.000  0.4265E+00        -79.04  0.2622   20.000  0.3112E+01        -78.24  0.2630   20.000  0.3437E+01
        111.0000      -73.02  0.2690   20.000  0.4266E+00        -79.20  0.2621   20.000  0.3105E+01        -78.53  0.2627   20.000  0.3431E+01
        111.5000      -75.22  0.2662   20.000  0.4274E+00        -79.28  0.2620   20.000  0.3098E+01        -78.76  0.2625   20.000  0.3424E+01
        112.0000      -77.49  0.2638   20.000  0.4280E+00        -79.29  0.2620   20.000  0.3091E+01        -78.93  0.2623   20.000  0.3417E+01
        112.0010      -77.49  0.2638   20.000  0.4280E+00        -79.29  0.2620   20.000  0.3091E+01        -78.94  0.2623   20.000  0.3417E+01
        112.0023      -77.49  0.2638   20.000  0.4280E+00        -79.29  0.2620   20.000  0.3091E+01        -78.94  0.2623   20.000  0.3417E+01
        112.0040      -77.50  0.2638   20.000  0.4280E+00        -79.29  0.2620   20.000  0.3091E+01        -78.94  0.2623   20.000  0.3417E+01
        112.0062      -77.51  0.2637   20.000  0.4280E+00        -79.29  0.2620   20.000  0.3091E+01        -78.94  0.2623   20.000  0.3417E+01
        112.0090      -77.52  0.2637   20.000  0.4280E+00        -79.29  0.2620   20.000  0.3091E+01        -78.94  0.2623   20.000  0.3417E+01
        112.0128      -77.54  0.2637   20.000  0.4280E+00        -79.29  0.2620   20.000  0.3091E+01        -78.94  0.2623   20.000  0.3417E+01
        112.0176      -77.57  0.2637   20.000  0.4280E+00        -79.29  0.2620   20.000  0.3091E+01        -78.94  0.2623   20.000  0.3417E+01
        112.0239      -77.60  0.2637   20.000  0.4280E+00        -79.29  0.2620   20.000  0.3091E+01        -78.94  0.2623   20.000  0.3417E+01
        112.0320      -77.64  0.2636   20.000  0.4281E+00        -79.29  0.2620   20.000  0.3091E+01        -78.95  0.2623   20.000  0.3417E+01
        112.0426      -77.69  0.2636   20.000  0.4281E+00        -79.29  0.2620   20.000  0.3091E+01        -78.95  0.2623   20.000  0.3417E+01
        112.0564      -77.76  0.2635   20.000  0.4281E+00        -79.29  0.2620   20.000  0.3090E+01        -78.96  0.2623   20.000  0.3417E+01
        112.0743      -77.84  0.2634   20.000  0.4281E+00        -79.29  0.2620   20.000  0.3090E+01        -78.96  0.2623   20.000  0.3417E+01
        112.0976      -77.95  0.2633   20.000  0.4282E+00        -79.29  0.2620   20.000  0.3090E+01        -78.97  0.2623   20.000  0.3416E+01
        112.1279      -78.10  0.2632   20.000  0.4283E+00        -79.29  0.2620   20.000  0.3089E+01        -78.98  0.2623   20.000  0.3416E+01
        112.1673      -78.27  0.2630   20.000  0.4283E+00        -79.29  0.2620   20.000  0.3089E+01        -78.99  0.2623   20.000  0.3415E+01
        112.2185      -78.49  0.2628   20.000  0.4284E+00        -79.29  0.2620   20.000  0.3088E+01        -79.00  0.2623   20.000  0.3415E+01
        112.2850      -78.72  0.2625   20.000  0.4284E+00        -79.29  0.2620   20.000  0.3087E+01        -79.02  0.2622   20.000  0.3414E+01
        112.3744      -78.95  0.2623   20.000  0.4284E+00        -79.28  0.2620   20.000  0.3086E+01        -79.04  0.2622   20.000  0.3413E+01
        112.4787      -79.12  0.2621   20.000  0.4283E+00        -79.27  0.2620   20.000  0.3085E+01        -79.07  0.2622   20.000  0.3412E+01
        112.6090      -79.18  0.2621   20.000  0.4280E+00        -79.25  0.2620   20.000  0.3083E+01        -79.09  0.2622   20.000  0.3410E+01
        112.8045      -79.03  0.2622   20.000  0.4272E+00        -79.22  0.2620   20.000  0.3080E+01        -79.12  0.2622   20.000  0.3407E+01
        113.0000      -78.74  0.2625   20.000  0.4262E+00        -79.19  0.2621   20.000  0.3077E+01        -79.14  0.2621   20.000  0.3405E+01
        113.0010      -78.75  0.2625   20.000  0.4262E+00        -79.19  0.2621   20.000  0.3077E+01        -79.14  0.2621   20.000  0.3405E+01
        113.0023      -78.74  0.2625   20.000  0.4262E+00        -79.19  0.2621   20.000  0.3077E+01        -79.14  0.2621   20.000  0.3405E+01
        113.0040      -78.74  0.2625   20.000  0.4261E+00        -79.19  0.2621   20.000  0.3077E+01        -79.14  0.2621   20.000  0.3405E+01
        113.0062      -78.74  0.2625   20.000  0.4261E+00        -79.19  0.2621   20.000  0.3077E+01        -79.14  0.2621   20.000  0.3405E+01
        113.0090      -78.73  0.2625   20.000  0.4261E+00        -79.19  0.2621   20.000  0.3077E+01        -79.14  0.2621   20.000  0.3405E+01
        113.0128      -78.73  0.2625   20.000  0.4261E+00        -79.19  0.2621   20.000  0.3077E+01        -79.14  0.2621   20.000  0.3405E+01
